id,timecreated,eventname,action,target,userid,courseid,other,timestamp
10940462,2023-01-17 09:11:16,\mod_quiz\event\attempt_submitted,submitted,attempt,9220,670,"{'submitterid': '****', 'quizid': '****'}",1673946676
10940463,2023-01-17 09:11:16,\mod_quiz\event\course_module_viewed,viewed,course_module,9220,670,,1673946676
10942122,2023-01-17 10:01:44,\core\event\course_viewed,viewed,course,9220,670,,1673949704
10942128,2023-01-17 10:01:50,\gradereport_user\event\grade_report_viewed,viewed,grade_report,9220,670,,1673949710
10942197,2023-01-17 10:05:25,\core\event\course_viewed,viewed,course,9220,670,,1673949925
10942199,2023-01-17 10:05:32,\gradereport_user\event\grade_report_viewed,viewed,grade_report,9220,670,,1673949932
10942200,2023-01-17 10:05:37,\mod_quiz\event\course_module_viewed,viewed,course_module,9220,670,,1673949937
10942201,2023-01-17 10:05:45,\mod_quiz\event\attempt_reviewed,reviewed,attempt,9220,670,{'quizid': '****'},1673949945
10942208,2023-01-17 10:06:30,\mod_quiz\event\course_module_viewed,viewed,course_module,9220,670,,1673949990
10942361,2023-01-17 10:14:26,\core\event\course_viewed,viewed,course,9220,670,,1673950466
10942362,2023-01-17 10:14:29,\mod_quiz\event\course_module_viewed,viewed,course_module,9220,670,,1673950469
10942363,2023-01-17 10:14:32,\mod_quiz\event\attempt_reviewed,reviewed,attempt,9220,670,{'quizid': '****'},1673950472
10942621,2023-01-17 10:25:10,\core\event\course_viewed,viewed,course,9220,670,,1673951110
10942623,2023-01-17 10:25:14,\gradereport_user\event\grade_report_viewed,viewed,grade_report,9220,670,,1673951114
10942954,2023-01-17 10:39:16,\core\event\course_viewed,viewed,course,9220,670,,1673951956
10942958,2023-01-17 10:39:20,\gradereport_user\event\grade_report_viewed,viewed,grade_report,9220,670,,1673951960
10943098,2023-01-17 10:46:29,\core\event\course_viewed,viewed,course,9220,670,,1673952389
10943101,2023-01-17 10:46:36,\gradereport_user\event\grade_report_viewed,viewed,grade_report,9220,670,,1673952396
10943122,2023-01-17 10:47:47,\mod_quiz\event\course_module_viewed,viewed,course_module,9220,670,,1673952467
10943951,2023-01-17 11:18:24,\core\event\course_viewed,viewed,course,9220,670,,1673954304
10943953,2023-01-17 11:18:28,\mod_quiz\event\course_module_viewed,viewed,course_module,9220,670,,1673954308
10943956,2023-01-17 11:18:31,\gradereport_user\event\grade_report_viewed,viewed,grade_report,9220,670,,1673954311
10943958,2023-01-17 11:18:34,\mod_quiz\event\course_module_viewed,viewed,course_module,9220,670,,1673954314
10946829,2023-01-17 12:48:09,\core\event\course_viewed,viewed,course,9220,670,,1673959689
10946830,2023-01-17 12:48:11,\mod_quiz\event\course_module_viewed,viewed,course_module,9220,670,,1673959691
10946836,2023-01-17 12:48:18,\gradereport_user\event\grade_report_viewed,viewed,grade_report,9220,670,,1673959698
10946853,2023-01-17 12:48:42,\core\event\course_viewed,viewed,course,9220,670,,1673959722
10946854,2023-01-17 12:48:44,\gradereport_user\event\grade_report_viewed,viewed,grade_report,9220,670,,1673959724
10946868,2023-01-17 12:49:25,\core\event\course_viewed,viewed,course,9220,670,,1673959765
10946869,2023-01-17 12:49:27,\gradereport_user\event\grade_report_viewed,viewed,grade_report,9220,670,,1673959767
10949676,2023-01-17 14:52:48,\core\event\course_viewed,viewed,course,9220,670,,1673967168
10949680,2023-01-17 14:52:50,\gradereport_user\event\grade_report_viewed,viewed,grade_report,9220,670,,1673967170
10949681,2023-01-17 14:52:53,\mod_quiz\event\course_module_viewed,viewed,course_module,9220,670,,1673967173
10949682,2023-01-17 14:52:54,\mod_quiz\event\attempt_reviewed,reviewed,attempt,9220,670,{'quizid': '****'},1673967174
10952302,2023-01-17 17:22:54,\core\event\course_viewed,viewed,course,9220,670,,1673976174
10952304,2023-01-17 17:22:58,\gradereport_user\event\grade_report_viewed,viewed,grade_report,9220,670,,1673976178
10952308,2023-01-17 17:23:05,\mod_quiz\event\course_module_viewed,viewed,course_module,9220,670,,1673976185
