id,timecreated,eventname,action,target,userid,courseid,other,timestamp
11063999,2023-01-23 22:32:11,\core\event\course_viewed,viewed,course,9183,670,,1674513131
11064000,2023-01-23 22:32:16,\mod_assign\event\course_module_viewed,viewed,course_module,9183,670,,1674513136
11064001,2023-01-23 22:32:16,\mod_assign\event\submission_status_viewed,viewed,submission_status,9183,670,{'assignid': '****'},1674513136
11064002,2023-01-23 22:32:23,\core\event\course_viewed,viewed,course,9183,670,,1674513143
11064004,2023-01-23 22:32:32,\mod_assign\event\course_module_viewed,viewed,course_module,9183,670,,1674513152
11064005,2023-01-23 22:32:33,\mod_assign\event\submission_status_viewed,viewed,submission_status,9183,670,{'assignid': '***'},1674513153
11064007,2023-01-23 22:32:35,\core\event\course_viewed,viewed,course,9183,670,,1674513155
11064008,2023-01-23 22:32:47,\mod_assign\event\course_module_viewed,viewed,course_module,9183,670,,1674513167
11064009,2023-01-23 22:32:48,\mod_assign\event\submission_status_viewed,viewed,submission_status,9183,670,{'assignid': '****'},1674513168
11064013,2023-01-23 22:32:56,\core\event\course_viewed,viewed,course,9183,670,,1674513176
11064016,2023-01-23 22:33:02,\mod_resource\event\course_module_viewed,viewed,course_module,9183,670,,1674513182
11064023,2023-01-23 22:35:03,\mod_assign\event\course_module_viewed,viewed,course_module,9183,670,,1674513303
11064024,2023-01-23 22:35:03,\mod_assign\event\submission_status_viewed,viewed,submission_status,9183,670,{'assignid': '****'},1674513303
11064084,2023-01-23 22:44:41,\core\event\course_viewed,viewed,course,9183,670,,1674513881
11071956,2023-01-24 10:53:13,\core\event\course_viewed,viewed,course,9183,670,,1674557593
