id,timecreated,eventname,action,target,userid,courseid,other,timestamp
10299689,2022-11-28 14:22:01,\mod_assign\event\course_module_viewed,viewed,course_module,9152,670,,1669645321
10299690,2022-11-28 14:22:01,\assignsubmission_onlinetext\event\assessable_uploaded,uploaded,assessable,9152,670,"{'pathnamehashes': {}, 'content': '***************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************', 'format': '*'}",1669645321
10299691,2022-11-28 14:22:01,\assignsubmission_onlinetext\event\submission_created,created,submission,9152,670,"{'submissionid': '*****', 'submissionattempt': '*', 'submissionstatus': '*********', 'onlinetextwordcount': 87, 'groupid': 0, 'groupname': None}",1669645321
10299692,2022-11-28 14:22:01,\mod_assign\event\assessable_submitted,submitted,assessable,9152,670,{'submission_editable': True},1669645321
10299693,2022-11-28 14:22:01,\mod_assign\event\course_module_viewed,viewed,course_module,9152,670,,1669645321
10299694,2022-11-28 14:22:01,\mod_assign\event\submission_status_viewed,viewed,submission_status,9152,670,{'assignid': '****'},1669645321
10299697,2022-11-28 14:22:06,\core\event\course_viewed,viewed,course,9152,670,,1669645326
10299698,2022-11-28 14:22:11,\core\event\course_module_completion_updated,updated,course_module_completion,9152,670,"{'relateduserid': '****', 'overrideby': None, 'completionstate': 1}",1669645331
10299700,2022-11-28 14:22:14,\core\event\course_module_completion_updated,updated,course_module_completion,9152,670,"{'relateduserid': '****', 'overrideby': None, 'completionstate': 1}",1669645334
10299702,2022-11-28 14:22:15,\core\event\course_module_completion_updated,updated,course_module_completion,9152,670,"{'relateduserid': '****', 'overrideby': None, 'completionstate': 1}",1669645335
10299701,2022-11-28 14:22:15,\core\event\course_module_completion_updated,updated,course_module_completion,9152,670,"{'relateduserid': '****', 'overrideby': None, 'completionstate': 1}",1669645335
10299703,2022-11-28 14:22:16,\core\event\course_module_completion_updated,updated,course_module_completion,9152,670,"{'relateduserid': '****', 'overrideby': None, 'completionstate': 1}",1669645336
10299704,2022-11-28 14:22:16,\core\event\course_module_completion_updated,updated,course_module_completion,9152,670,"{'relateduserid': '****', 'overrideby': None, 'completionstate': 1}",1669645336
10299705,2022-11-28 14:22:19,\core\event\course_module_completion_updated,updated,course_module_completion,9152,670,"{'relateduserid': '****', 'overrideby': None, 'completionstate': 1}",1669645339
10299706,2022-11-28 14:22:21,\core\event\course_module_completion_updated,updated,course_module_completion,9152,670,"{'relateduserid': '****', 'overrideby': None, 'completionstate': 1}",1669645341
10299707,2022-11-28 14:22:23,\core\event\course_module_completion_updated,updated,course_module_completion,9152,670,"{'relateduserid': '****', 'overrideby': None, 'completionstate': 1}",1669645343
10299708,2022-11-28 14:22:24,\core\event\course_module_completion_updated,updated,course_module_completion,9152,670,"{'relateduserid': '****', 'overrideby': None, 'completionstate': 1}",1669645344
10299709,2022-11-28 14:22:24,\core\event\course_module_completion_updated,updated,course_module_completion,9152,670,"{'relateduserid': '****', 'overrideby': None, 'completionstate': 1}",1669645344
10299710,2022-11-28 14:22:25,\core\event\course_module_completion_updated,updated,course_module_completion,9152,670,"{'relateduserid': '****', 'overrideby': None, 'completionstate': 1}",1669645345
10301381,2022-11-28 15:32:44,\core\event\course_viewed,viewed,course,9152,670,,1669649564
10343503,2022-11-30 10:49:10,\core\event\course_user_report_viewed,viewed,course_user_report,9152,670,{'mode': '*****'},1669805350
10344474,2022-11-30 11:57:09,\core\event\course_viewed,viewed,course,9152,670,,1669809429
10344486,2022-11-30 11:57:27,\mod_resource\event\course_module_viewed,viewed,course_module,9152,670,,1669809447
10346055,2022-11-30 13:26:09,\core\event\course_viewed,viewed,course,9152,670,,1669814769
10386590,2022-12-04 15:20:59,\core\event\course_viewed,viewed,course,9152,670,,1670167259
10386596,2022-12-04 15:22:10,\mod_assign\event\course_module_viewed,viewed,course_module,9152,670,,1670167330
10386597,2022-12-04 15:22:10,\mod_assign\event\submission_status_viewed,viewed,submission_status,9152,670,{'assignid': '***'},1670167330
10386600,2022-12-04 15:22:13,\core\event\course_viewed,viewed,course,9152,670,,1670167333
10386602,2022-12-04 15:22:27,\core\event\course_user_report_viewed,viewed,course_user_report,9152,670,{'mode': '*****'},1670167347
10426074,2022-12-07 12:09:19,\core\event\course_viewed,viewed,course,9152,670,,1670414959
10426075,2022-12-07 12:09:24,\mod_folder\event\course_module_viewed,viewed,course_module,9152,670,,1670414964
