id,timecreated,eventname,action,target,userid,courseid,other,timestamp
10418393,2022-12-06 19:46:08,\mod_assign\event\course_module_viewed,viewed,course_module,9109,670,,1670355968
10418394,2022-12-06 19:46:08,\assignsubmission_onlinetext\event\assessable_uploaded,uploaded,assessable,9109,670,"{'pathnamehashes': {}, 'content': '', 'format': '*'}",1670355968
10418395,2022-12-06 19:46:08,\assignsubmission_onlinetext\event\submission_created,created,submission,9109,670,"{'submissionid': '*****', 'submissionattempt': '*', 'submissionstatus': '*********', 'onlinetextwordcount': 0, 'groupid': 0, 'groupname': None}",1670355968
10418396,2022-12-06 19:46:08,\assignsubmission_file\event\assessable_uploaded,uploaded,assessable,9109,670,"{'content': '', 'pathnamehashes': {'0': 'bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb'}}",1670355968
10418397,2022-12-06 19:46:08,\assignsubmission_file\event\submission_created,created,submission,9109,670,"{'submissionid': '*****', 'submissionattempt': '*', 'submissionstatus': '*********', 'filesubmissioncount': 1, 'groupid': 0, 'groupname': None}",1670355968
10418398,2022-12-06 19:46:08,\core\event\course_module_completion_updated,updated,course_module_completion,9109,670,"{'relateduserid': '****', 'overrideby': None, 'completionstate': 1}",1670355968
10418399,2022-12-06 19:46:08,\mod_assign\event\assessable_submitted,submitted,assessable,9109,670,{'submission_editable': True},1670355968
10418400,2022-12-06 19:46:08,\mod_assign\event\course_module_viewed,viewed,course_module,9109,670,,1670355968
10418401,2022-12-06 19:46:09,\mod_assign\event\submission_status_viewed,viewed,submission_status,9109,670,{'assignid': '****'},1670355969
10418402,2022-12-06 19:46:11,\core\event\course_viewed,viewed,course,9109,670,,1670355971
10425759,2022-12-07 11:57:36,\core\event\course_viewed,viewed,course,9109,670,,1670414256
10426012,2022-12-07 12:07:11,\core\event\course_viewed,viewed,course,9109,670,,1670414831
10426018,2022-12-07 12:07:17,\mod_folder\event\course_module_viewed,viewed,course_module,9109,670,,1670414837
10426139,2022-12-07 12:12:52,\core\event\course_viewed,viewed,course,9109,670,,1670415172
10426143,2022-12-07 12:13:30,\mod_folder\event\course_module_viewed,viewed,course_module,9109,670,,1670415210
10426766,2022-12-07 12:54:02,\mod_folder\event\course_module_viewed,viewed,course_module,9109,670,,1670417642
10429319,2022-12-07 15:20:02,\core\event\course_viewed,viewed,course,9109,670,,1670426402
10429328,2022-12-07 15:20:13,\mod_folder\event\course_module_viewed,viewed,course_module,9109,670,,1670426413
10429331,2022-12-07 15:20:15,\core\event\course_viewed,viewed,course,9109,670,,1670426415
10429336,2022-12-07 15:20:20,\mod_folder\event\course_module_viewed,viewed,course_module,9109,670,,1670426420
10429340,2022-12-07 15:20:23,\core\event\course_viewed,viewed,course,9109,670,,1670426423
10429345,2022-12-07 15:20:28,\core\event\course_viewed,viewed,course,9109,670,,1670426428
10435787,2022-12-08 08:08:48,\core\event\course_viewed,viewed,course,9109,670,,1670486928
10435788,2022-12-08 08:08:55,\mod_folder\event\course_module_viewed,viewed,course_module,9109,670,,1670486935
10435789,2022-12-08 08:08:57,\core\event\course_viewed,viewed,course,9109,670,,1670486937
10435793,2022-12-08 08:09:03,\mod_assign\event\course_module_viewed,viewed,course_module,9109,670,,1670486943
10435794,2022-12-08 08:09:04,\mod_assign\event\submission_status_viewed,viewed,submission_status,9109,670,{'assignid': '***'},1670486944
10435797,2022-12-08 08:09:05,\core\event\course_viewed,viewed,course,9109,670,,1670486945
10435940,2022-12-08 08:15:43,\core\event\course_viewed,viewed,course,9109,670,,1670487343
10435943,2022-12-08 08:15:49,\mod_folder\event\course_module_viewed,viewed,course_module,9109,670,,1670487349
10436970,2022-12-08 09:04:18,\core\event\course_viewed,viewed,course,9109,670,,1670490258
10436971,2022-12-08 09:04:21,\mod_folder\event\course_module_viewed,viewed,course_module,9109,670,,1670490261
10460132,2022-12-10 14:48:01,\core\event\course_viewed,viewed,course,9109,670,,1670683681
10460135,2022-12-10 14:48:16,\mod_folder\event\course_module_viewed,viewed,course_module,9109,670,,1670683696
10460137,2022-12-10 14:48:18,\core\event\course_viewed,viewed,course,9109,670,,1670683698
10480483,2022-12-12 19:25:31,\core\event\course_viewed,viewed,course,9109,670,,1670873131
10480485,2022-12-12 19:25:38,\mod_folder\event\course_module_viewed,viewed,course_module,9109,670,,1670873138
10480486,2022-12-12 19:25:39,\core\event\course_viewed,viewed,course,9109,670,,1670873139
10480766,2022-12-12 19:47:43,\core\event\course_viewed,viewed,course,9109,670,,1670874463
10501711,2022-12-14 10:25:44,\core\event\course_viewed,viewed,course,9109,670,,1671013544
10501745,2022-12-14 10:26:23,\mod_folder\event\course_module_viewed,viewed,course_module,9109,670,,1671013583
10502004,2022-12-14 10:49:56,\core\event\course_viewed,viewed,course,9109,670,,1671014996
10502009,2022-12-14 10:50:06,\mod_folder\event\course_module_viewed,viewed,course_module,9109,670,,1671015006
10502053,2022-12-14 10:58:21,\mod_folder\event\course_module_viewed,viewed,course_module,9109,670,,1671015501
10505502,2022-12-14 14:33:13,\core\event\course_viewed,viewed,course,9109,670,,1671028393
10505508,2022-12-14 14:34:06,\core\event\course_viewed,viewed,course,9109,670,,1671028446
10505509,2022-12-14 14:34:16,\mod_assign\event\course_module_viewed,viewed,course_module,9109,670,,1671028456
10505510,2022-12-14 14:34:16,\mod_assign\event\submission_status_viewed,viewed,submission_status,9109,670,{'assignid': '****'},1671028456
10505511,2022-12-14 14:34:26,\core\event\course_viewed,viewed,course,9109,670,,1671028466
