id,timecreated,eventname,action,target,userid,courseid,other
9405994,2022-09-21 09:14:18,\core\event\course_viewed,viewed,course,8964,670,
9406019,2022-09-21 09:15:12,\mod_assign\event\course_module_viewed,viewed,course_module,8964,670,
9406022,2022-09-21 09:15:13,\mod_assign\event\submission_status_viewed,viewed,submission_status,8964,670,{'assignid': '****'}
9406029,2022-09-21 09:15:24,\mod_assign\event\course_module_viewed,viewed,course_module,8964,670,
9406032,2022-09-21 09:15:25,\mod_assign\event\submission_status_viewed,viewed,submission_status,8964,670,{'assignid': '****'}
9519000,2022-10-02 17:41:54,\core\event\course_viewed,viewed,course,8964,670,
9519022,2022-10-02 17:42:31,\mod_assign\event\course_module_viewed,viewed,course_module,8964,670,
9519023,2022-10-02 17:42:31,\mod_assign\event\submission_status_viewed,viewed,submission_status,8964,670,{'assignid': '****'}
9519031,2022-10-02 17:42:48,\mod_assign\event\course_module_viewed,viewed,course_module,8964,670,
9519032,2022-10-02 17:42:48,\mod_assign\event\submission_status_viewed,viewed,submission_status,8964,670,{'assignid': '****'}
9519986,2022-10-02 18:42:22,\core\event\course_viewed,viewed,course,8964,670,
9519992,2022-10-02 18:42:32,\mod_assign\event\course_module_viewed,viewed,course_module,8964,670,
9519993,2022-10-02 18:42:32,\mod_assign\event\submission_status_viewed,viewed,submission_status,8964,670,{'assignid': '****'}
9626556,2022-10-11 17:18:27,\core\event\course_viewed,viewed,course,8964,670,{'coursesectionnumber': 2}
9626563,2022-10-11 17:18:36,\mod_assign\event\course_module_viewed,viewed,course_module,8964,670,
9626566,2022-10-11 17:18:36,\mod_assign\event\submission_status_viewed,viewed,submission_status,8964,670,{'assignid': '****'}
9626575,2022-10-11 17:19:00,\core\event\course_viewed,viewed,course,8964,670,{'coursesectionnumber': 3}
9635538,2022-10-12 09:27:35,\core\event\course_viewed,viewed,course,8964,670,
9635546,2022-10-12 09:28:16,\mod_assign\event\course_module_viewed,viewed,course_module,8964,670,
9635547,2022-10-12 09:28:16,\mod_assign\event\submission_status_viewed,viewed,submission_status,8964,670,{'assignid': '****'}
9635615,2022-10-12 09:44:22,\core\event\course_viewed,viewed,course,8964,670,
9635617,2022-10-12 09:44:28,\mod_assign\event\course_module_viewed,viewed,course_module,8964,670,
9635618,2022-10-12 09:44:29,\mod_assign\event\submission_status_viewed,viewed,submission_status,8964,670,{'assignid': '****'}
9635621,2022-10-12 09:44:37,\core\event\course_viewed,viewed,course,8964,670,
9635622,2022-10-12 09:44:41,\mod_assign\event\course_module_viewed,viewed,course_module,8964,670,
9635623,2022-10-12 09:44:42,\mod_assign\event\submission_status_viewed,viewed,submission_status,8964,670,{'assignid': '****'}
9691660,2022-10-17 08:12:53,\core\event\course_viewed,viewed,course,8964,670,
9691677,2022-10-17 08:13:17,\mod_assign\event\course_module_viewed,viewed,course_module,8964,670,
9691678,2022-10-17 08:13:17,\mod_assign\event\submission_status_viewed,viewed,submission_status,8964,670,{'assignid': '****'}
9691736,2022-10-17 08:15:45,\core\event\course_viewed,viewed,course,8964,670,
9691738,2022-10-17 08:15:47,\mod_resource\event\course_module_viewed,viewed,course_module,8964,670,
9997492,2022-11-09 10:23:37,\core\event\course_viewed,viewed,course,8964,670,
9997500,2022-11-09 10:24:00,\mod_resource\event\course_module_viewed,viewed,course_module,8964,670,
9997808,2022-11-09 10:33:43,\mod_resource\event\course_module_viewed,viewed,course_module,8964,670,
9997960,2022-11-09 10:41:41,\mod_folder\event\course_module_viewed,viewed,course_module,8964,670,
10126659,2022-11-21 09:21:45,\core\event\course_viewed,viewed,course,8964,670,
10342715,2022-11-30 10:09:12,\core\event\course_viewed,viewed,course,8964,670,
10342965,2022-11-30 10:15:54,\mod_folder\event\course_module_viewed,viewed,course_module,8964,670,
10413210,2022-12-06 14:01:34,\core\event\course_viewed,viewed,course,8964,670,
10475906,2022-12-12 13:24:31,\core\event\course_viewed,viewed,course,8964,670,{'coursesectionnumber': 2}
10476569,2022-12-12 14:05:07,\core\event\course_viewed,viewed,course,8964,670,
10476585,2022-12-12 14:05:21,\mod_assign\event\course_module_viewed,viewed,course_module,8964,670,
10476586,2022-12-12 14:05:21,\mod_assign\event\submission_status_viewed,viewed,submission_status,8964,670,{'assignid': '****'}
10476593,2022-12-12 14:05:36,\mod_assign\event\course_module_viewed,viewed,course_module,8964,670,
