id,timecreated,eventname,action,target,userid,courseid,other
9242651,2022-09-07 11:02:29,\core\event\course_viewed,viewed,course,9109,670,
9242654,2022-09-07 11:02:37,\mod_page\event\course_module_viewed,viewed,course_module,9109,670,
9242768,2022-09-07 11:05:17,\core\event\course_viewed,viewed,course,9109,670,
9242770,2022-09-07 11:05:22,\mod_folder\event\course_module_viewed,viewed,course_module,9109,670,
9242779,2022-09-07 11:05:25,\core\event\course_viewed,viewed,course,9109,670,
9297008,2022-09-12 15:35:34,\core\event\course_viewed,viewed,course,9109,670,
9307468,2022-09-13 10:50:27,\core\event\course_viewed,viewed,course,9109,670,
9320598,2022-09-14 09:59:06,\core\event\course_viewed,viewed,course,9109,670,
9321600,2022-09-14 11:01:23,\core\event\course_viewed,viewed,course,9109,670,
9321658,2022-09-14 11:03:14,\mod_resource\event\course_module_viewed,viewed,course_module,9109,670,
9362444,2022-09-18 10:53:46,\core\event\course_viewed,viewed,course,9109,670,
9362446,2022-09-18 10:54:04,\mod_assign\event\course_module_viewed,viewed,course_module,9109,670,
9362447,2022-09-18 10:54:05,\mod_assign\event\submission_status_viewed,viewed,submission_status,9109,670,{'assignid': '****'}
9362448,2022-09-18 10:54:12,\core\event\course_viewed,viewed,course,9109,670,
9380089,2022-09-19 17:53:44,\core\event\course_viewed,viewed,course,9109,670,
9380091,2022-09-19 17:54:05,\mod_resource\event\course_module_viewed,viewed,course_module,9109,670,
9387655,2022-09-20 08:59:28,\core\event\course_viewed,viewed,course,9109,670,
9388565,2022-09-20 09:45:11,\mod_assign\event\course_module_viewed,viewed,course_module,9109,670,
9388566,2022-09-20 09:45:11,\mod_assign\event\submission_status_viewed,viewed,submission_status,9109,670,{'assignid': '****'}
9388568,2022-09-20 09:45:12,\core\event\course_viewed,viewed,course,9109,670,
9388569,2022-09-20 09:45:13,\mod_assign\event\course_module_viewed,viewed,course_module,9109,670,
9388570,2022-09-20 09:45:13,\mod_assign\event\submission_status_viewed,viewed,submission_status,9109,670,{'assignid': '****'}
9395464,2022-09-20 13:22:14,\core\event\course_viewed,viewed,course,9109,670,
9395466,2022-09-20 13:22:25,\core\event\course_viewed,viewed,course,9109,670,
9395593,2022-09-20 13:33:18,\mod_resource\event\course_module_viewed,viewed,course_module,9109,670,
9395598,2022-09-20 13:33:31,\mod_assign\event\course_module_viewed,viewed,course_module,9109,670,
