id,timecreated,eventname,action,target,userid,courseid,other
9242958,2022-09-07 11:09:40,\core\event\course_viewed,viewed,course,9183,670,
9266458,2022-09-09 05:47:43,\core\event\course_viewed,viewed,course,9183,670,
9266460,2022-09-09 05:47:49,\mod_folder\event\course_module_viewed,viewed,course_module,9183,670,
9267954,2022-09-09 08:43:48,\core\event\course_viewed,viewed,course,9183,670,
9342641,2022-09-16 05:44:02,\core\event\course_viewed,viewed,course,9183,670,
9355000,2022-09-17 13:07:15,\core\event\course_viewed,viewed,course,9183,670,
9355001,2022-09-17 13:07:20,\mod_assign\event\course_module_viewed,viewed,course_module,9183,670,
9355002,2022-09-17 13:07:20,\mod_assign\event\submission_status_viewed,viewed,submission_status,9183,670,{'assignid': '****'}
9355003,2022-09-17 13:07:34,\core\event\course_viewed,viewed,course,9183,670,
9355004,2022-09-17 13:07:36,\mod_resource\event\course_module_viewed,viewed,course_module,9183,670,
9355007,2022-09-17 13:09:34,\mod_assign\event\course_module_viewed,viewed,course_module,9183,670,
9355008,2022-09-17 13:09:34,\mod_assign\event\submission_status_viewed,viewed,submission_status,9183,670,{'assignid': '****'}
9355012,2022-09-17 13:09:59,\core\event\course_viewed,viewed,course,9183,670,
9355013,2022-09-17 13:10:01,\mod_assign\event\course_module_viewed,viewed,course_module,9183,670,
9355014,2022-09-17 13:10:01,\mod_assign\event\submission_status_viewed,viewed,submission_status,9183,670,{'assignid': '****'}
9355206,2022-09-17 13:51:27,\core\event\course_viewed,viewed,course,9183,670,
9355207,2022-09-17 13:51:29,\mod_resource\event\course_module_viewed,viewed,course_module,9183,670,
9355840,2022-09-17 16:50:46,\mod_assign\event\course_module_viewed,viewed,course_module,9183,670,
9355841,2022-09-17 16:50:46,\mod_assign\event\submission_status_viewed,viewed,submission_status,9183,670,{'assignid': '****'}
9356401,2022-09-17 18:19:15,\mod_assign\event\course_module_viewed,viewed,course_module,9183,670,
9356402,2022-09-17 18:19:15,\mod_assign\event\submission_form_viewed,viewed,submission_form,9183,670,{'assignid': '****'}
9356406,2022-09-17 18:19:25,\mod_assign\event\course_module_viewed,viewed,course_module,9183,670,
9356407,2022-09-17 18:19:25,\assignsubmission_file\event\assessable_uploaded,uploaded,assessable,9183,670,"{'content': '', 'pathnamehashes': {'0': 'bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb'}}"
9356408,2022-09-17 18:19:25,\assignsubmission_file\event\submission_created,created,submission,9183,670,"{'submissionid': '*****', 'submissionattempt': '*', 'submissionstatus': '*********', 'filesubmissioncount': 1, 'groupid': 0, 'groupname': None}"
9356409,2022-09-17 18:19:25,\core\event\course_module_completion_updated,updated,course_module_completion,9183,670,"{'relateduserid': 9183, 'overrideby': None, 'completionstate': 1}"
9356410,2022-09-17 18:19:25,\mod_assign\event\assessable_submitted,submitted,assessable,9183,670,{'submission_editable': True}
9356411,2022-09-17 18:19:26,\mod_assign\event\course_module_viewed,viewed,course_module,9183,670,
9356412,2022-09-17 18:19:26,\mod_assign\event\submission_status_viewed,viewed,submission_status,9183,670,{'assignid': '****'}
9356413,2022-09-17 18:19:32,\mod_assign\event\course_module_viewed,viewed,course_module,9183,670,
9356414,2022-09-17 18:19:33,\mod_assign\event\submission_form_viewed,viewed,submission_form,9183,670,{'assignid': '****'}
9356419,2022-09-17 18:19:51,\mod_assign\event\course_module_viewed,viewed,course_module,9183,670,
9356420,2022-09-17 18:19:51,\assignsubmission_file\event\assessable_uploaded,uploaded,assessable,9183,670,"{'content': '', 'pathnamehashes': {'0': 'bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb'}}"
9356421,2022-09-17 18:19:51,\assignsubmission_file\event\submission_updated,updated,submission,9183,670,"{'submissionid': '*****', 'submissionattempt': '*', 'submissionstatus': '*********', 'filesubmissioncount': 1, 'groupid': 0, 'groupname': None}"
9356422,2022-09-17 18:19:51,\mod_assign\event\assessable_submitted,submitted,assessable,9183,670,{'submission_editable': True}
9356423,2022-09-17 18:19:51,\mod_assign\event\course_module_viewed,viewed,course_module,9183,670,
9356424,2022-09-17 18:19:51,\mod_assign\event\submission_status_viewed,viewed,submission_status,9183,670,{'assignid': '****'}
9608877,2022-10-10 16:58:21,\core\event\course_viewed,viewed,course,9183,670,
9608885,2022-10-10 16:58:50,\mod_assign\event\course_module_viewed,viewed,course_module,9183,670,
9608886,2022-10-10 16:58:51,\mod_assign\event\submission_status_viewed,viewed,submission_status,9183,670,{'assignid': '****'}
9608893,2022-10-10 16:59:20,\core\event\course_viewed,viewed,course,9183,670,
9608903,2022-10-10 16:59:47,\mod_assign\event\course_module_viewed,viewed,course_module,9183,670,
9608904,2022-10-10 16:59:48,\mod_assign\event\submission_status_viewed,viewed,submission_status,9183,670,{'assignid': '****'}
9608908,2022-10-10 17:00:01,\core\event\course_viewed,viewed,course,9183,670,
9608909,2022-10-10 17:00:04,\mod_folder\event\course_module_viewed,viewed,course_module,9183,670,
9608910,2022-10-10 17:00:10,\core\event\course_viewed,viewed,course,9183,670,
9608917,2022-10-10 17:00:27,\mod_assign\event\course_module_viewed,viewed,course_module,9183,670,
9608918,2022-10-10 17:00:27,\mod_assign\event\submission_status_viewed,viewed,submission_status,9183,670,{'assignid': '****'}
9608919,2022-10-10 17:00:34,\core\event\course_viewed,viewed,course,9183,670,
9608921,2022-10-10 17:00:44,\mod_folder\event\course_module_viewed,viewed,course_module,9183,670,
9608923,2022-10-10 17:00:47,\core\event\course_viewed,viewed,course,9183,670,
9608924,2022-10-10 17:00:50,\mod_assign\event\course_module_viewed,viewed,course_module,9183,670,
9608925,2022-10-10 17:00:50,\mod_assign\event\submission_status_viewed,viewed,submission_status,9183,670,{'assignid': '****'}
9608930,2022-10-10 17:01:00,\core\event\course_viewed,viewed,course,9183,670,
9608933,2022-10-10 17:01:06,\mod_folder\event\course_module_viewed,viewed,course_module,9183,670,
9609123,2022-10-10 17:23:15,\core\event\course_viewed,viewed,course,9183,670,
9609126,2022-10-10 17:23:19,\mod_assign\event\course_module_viewed,viewed,course_module,9183,670,
9609127,2022-10-10 17:23:19,\mod_assign\event\submission_status_viewed,viewed,submission_status,9183,670,{'assignid': '****'}
9609128,2022-10-10 17:23:22,\core\event\course_viewed,viewed,course,9183,670,
9609129,2022-10-10 17:23:36,\mod_resource\event\course_module_viewed,viewed,course_module,9183,670,
9609194,2022-10-10 17:25:02,\core\event\course_viewed,viewed,course,9183,670,
9609195,2022-10-10 17:25:04,\mod_assign\event\course_module_viewed,viewed,course_module,9183,670,
9609196,2022-10-10 17:25:04,\mod_assign\event\submission_status_viewed,viewed,submission_status,9183,670,{'assignid': '****'}
9677670,2022-10-15 13:24:39,\core\event\course_viewed,viewed,course,9183,670,
9677677,2022-10-15 13:25:02,\mod_assign\event\course_module_viewed,viewed,course_module,9183,670,
9677678,2022-10-15 13:25:02,\mod_assign\event\submission_status_viewed,viewed,submission_status,9183,670,{'assignid': '****'}
9677679,2022-10-15 13:25:12,\core\event\course_viewed,viewed,course,9183,670,
9677680,2022-10-15 13:25:18,\mod_assign\event\course_module_viewed,viewed,course_module,9183,670,
9677681,2022-10-15 13:25:18,\mod_assign\event\submission_status_viewed,viewed,submission_status,9183,670,{'assignid': '****'}
9778592,2022-10-24 13:09:52,\core\event\course_viewed,viewed,course,9183,670,
9778595,2022-10-24 13:10:15,\mod_assign\event\course_module_viewed,viewed,course_module,9183,670,
9778596,2022-10-24 13:10:15,\mod_assign\event\submission_status_viewed,viewed,submission_status,9183,670,{'assignid': '****'}
9778597,2022-10-24 13:10:18,\core\event\course_viewed,viewed,course,9183,670,
