id,timecreated,eventname,action,target,userid,courseid,other
9242625,2022-09-07 11:02:03,\core\event\course_viewed,viewed,course,9146,670,
9268262,2022-09-09 09:03:28,\core\event\course_viewed,viewed,course,9146,670,
9307347,2022-09-13 10:38:33,\core\event\course_viewed,viewed,course,9146,670,
9328132,2022-09-14 20:42:10,\core\event\course_viewed,viewed,course,9146,670,
9408186,2022-09-21 11:12:27,\core\event\course_viewed,viewed,course,9146,670,
9408187,2022-09-21 11:12:40,\mod_assign\event\course_module_viewed,viewed,course_module,9146,670,
9408188,2022-09-21 11:12:40,\mod_assign\event\submission_status_viewed,viewed,submission_status,9146,670,{'assignid': '****'}
9408189,2022-09-21 11:12:46,\core\event\course_viewed,viewed,course,9146,670,
9408295,2022-09-21 11:17:18,\mod_resource\event\course_module_viewed,viewed,course_module,9146,670,
9409207,2022-09-21 12:05:56,\mod_resource\event\course_module_viewed,viewed,course_module,9146,670,
9415061,2022-09-21 21:22:18,\core\event\course_viewed,viewed,course,9146,670,
9415062,2022-09-21 21:22:26,\mod_assign\event\course_module_viewed,viewed,course_module,9146,670,
9415063,2022-09-21 21:22:26,\mod_assign\event\submission_status_viewed,viewed,submission_status,9146,670,{'assignid': '****'}
9415065,2022-09-21 21:22:40,\core\event\course_viewed,viewed,course,9146,670,
9415066,2022-09-21 21:22:49,\mod_assign\event\course_module_viewed,viewed,course_module,9146,670,
9415067,2022-09-21 21:22:49,\mod_assign\event\submission_status_viewed,viewed,submission_status,9146,670,{'assignid': '****'}
9415068,2022-09-21 21:22:53,\core\event\course_viewed,viewed,course,9146,670,
9415069,2022-09-21 21:23:04,\mod_assign\event\course_module_viewed,viewed,course_module,9146,670,
9415070,2022-09-21 21:23:04,\mod_assign\event\submission_status_viewed,viewed,submission_status,9146,670,{'assignid': '****'}
9415071,2022-09-21 21:23:04,\mod_assign\event\course_module_viewed,viewed,course_module,9146,670,
9415072,2022-09-21 21:23:04,\mod_assign\event\submission_status_viewed,viewed,submission_status,9146,670,{'assignid': '****'}
9415073,2022-09-21 21:23:10,\core\event\course_viewed,viewed,course,9146,670,
9415074,2022-09-21 21:23:13,\mod_resource\event\course_module_viewed,viewed,course_module,9146,670,
9415075,2022-09-21 21:24:25,\mod_assign\event\course_module_viewed,viewed,course_module,9146,670,
9415076,2022-09-21 21:24:25,\mod_assign\event\submission_status_viewed,viewed,submission_status,9146,670,{'assignid': '****'}
9459222,2022-09-27 00:19:10,\core\event\course_viewed,viewed,course,9146,670,
9459224,2022-09-27 00:20:39,\core\event\course_viewed,viewed,course,9146,670,
9459225,2022-09-27 00:20:49,\mod_assign\event\course_module_viewed,viewed,course_module,9146,670,
9459226,2022-09-27 00:20:49,\mod_assign\event\submission_status_viewed,viewed,submission_status,9146,670,{'assignid': '****'}
9459228,2022-09-27 00:20:54,\core\event\course_viewed,viewed,course,9146,670,
9497765,2022-09-29 17:52:52,\core\event\course_viewed,viewed,course,9146,670,
9497767,2022-09-29 17:52:57,\mod_assign\event\course_module_viewed,viewed,course_module,9146,670,
9497768,2022-09-29 17:52:57,\mod_assign\event\submission_status_viewed,viewed,submission_status,9146,670,{'assignid': '****'}
9497769,2022-09-29 17:52:59,\mod_assign\event\course_module_viewed,viewed,course_module,9146,670,
9497770,2022-09-29 17:52:59,\mod_assign\event\submission_form_viewed,viewed,submission_form,9146,670,{'assignid': '****'}
9497771,2022-09-29 17:53:03,\mod_assign\event\course_module_viewed,viewed,course_module,9146,670,
9497772,2022-09-29 17:53:04,\mod_assign\event\submission_form_viewed,viewed,submission_form,9146,670,{'assignid': '****'}
9497773,2022-09-29 17:53:36,\mod_assign\event\course_module_viewed,viewed,course_module,9146,670,
9497774,2022-09-29 17:53:36,\assignsubmission_file\event\assessable_uploaded,uploaded,assessable,9146,670,"{'content': '', 'pathnamehashes': {'0': 'bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb'}}"
9497775,2022-09-29 17:53:36,\assignsubmission_file\event\submission_created,created,submission,9146,670,"{'submissionid': '*****', 'submissionattempt': '*', 'submissionstatus': '*********', 'filesubmissioncount': 1, 'groupid': 0, 'groupname': None}"
9497776,2022-09-29 17:53:36,\core\event\course_module_completion_updated,updated,course_module_completion,9146,670,"{'relateduserid': '****', 'overrideby': None, 'completionstate': 1}"
9497777,2022-09-29 17:53:36,\mod_assign\event\assessable_submitted,submitted,assessable,9146,670,{'submission_editable': True}
9497778,2022-09-29 17:53:36,\mod_assign\event\course_module_viewed,viewed,course_module,9146,670,
9497779,2022-09-29 17:53:36,\mod_assign\event\submission_status_viewed,viewed,submission_status,9146,670,{'assignid': '****'}
9497782,2022-09-29 17:53:45,\core\event\course_viewed,viewed,course,9146,670,
9497787,2022-09-29 17:54:25,\mod_assign\event\course_module_viewed,viewed,course_module,9146,670,
9497788,2022-09-29 17:54:25,\mod_assign\event\submission_status_viewed,viewed,submission_status,9146,670,{'assignid': '****'}
9497824,2022-09-29 17:58:46,\core\event\course_viewed,viewed,course,9146,670,
9497825,2022-09-29 17:58:56,\mod_resource\event\course_module_viewed,viewed,course_module,9146,670,
9497826,2022-09-29 17:59:00,\core\event\course_viewed,viewed,course,9146,670,
9497827,2022-09-29 17:59:02,\mod_resource\event\course_module_viewed,viewed,course_module,9146,670,
9497828,2022-09-29 17:59:19,\mod_assign\event\course_module_viewed,viewed,course_module,9146,670,
9497829,2022-09-29 17:59:19,\mod_assign\event\submission_status_viewed,viewed,submission_status,9146,670,{'assignid': '****'}
9497895,2022-09-29 18:18:15,\core\event\course_viewed,viewed,course,9146,670,
9497911,2022-09-29 18:22:23,\mod_assign\event\course_module_viewed,viewed,course_module,9146,670,
