userid,event_\core\event\badge_listing_viewed,event_\core\event\course_backup_created,event_\core\event\course_created,event_\core\event\course_module_completion_updated,event_\core\event\course_module_created,event_\core\event\course_module_deleted,event_\core\event\course_module_updated,event_\core\event\course_overview_viewed,event_\core\event\course_resources_list_viewed,event_\core\event\course_section_created,event_\core\event\course_section_deleted,event_\core\event\course_section_updated,event_\core\event\course_viewed,event_\core\event\enrol_instance_created,event_\core\event\grade_deleted,event_\core\event\grade_item_created,event_\core\event\grade_item_deleted,event_\core\event\grade_item_updated,event_\core\event\question_category_created,event_\core\event\question_category_viewed,event_\core\event\question_created,event_\core\event\question_deleted,event_\core\event\question_viewed,event_\core\event\questions_imported,event_\core\event\role_assigned,event_\core\event\section_viewed,event_\core\event\tag_added,event_\core\event\tag_removed,event_\core\event\user_enrolment_created,event_\core\event\user_graded,event_\core\event\user_list_viewed,event_\core\event\user_profile_viewed,event_\forumreport_summary\event\report_viewed,event_\gradereport_grader\event\grade_report_viewed,event_\gradereport_user\event\grade_report_viewed,event_\mod_forum\event\course_module_instance_list_viewed,event_\mod_forum\event\course_module_viewed,event_\mod_forum\event\subscribers_viewed,event_\mod_hvp\event\course_module_instance_list_viewed,event_\mod_hvp\event\course_module_viewed,event_\mod_lti\event\course_module_viewed,event_\mod_qbank\event\course_module_instance_list_viewed,event_\mod_quiz\event\attempt_autosaved,event_\mod_quiz\event\attempt_graded,event_\mod_quiz\event\attempt_preview_started,event_\mod_quiz\event\attempt_reviewed,event_\mod_quiz\event\attempt_started,event_\mod_quiz\event\attempt_submitted,event_\mod_quiz\event\attempt_summary_viewed,event_\mod_quiz\event\attempt_updated,event_\mod_quiz\event\attempt_viewed,event_\mod_quiz\event\course_module_instance_list_viewed,event_\mod_quiz\event\course_module_viewed,event_\mod_quiz\event\edit_page_viewed,event_\mod_quiz\event\report_viewed,event_\mod_quiz\event\section_shuffle_updated,event_\mod_quiz\event\slot_created,event_\mod_quiz\event\slot_deleted,event_\mod_resource\event\course_module_viewed,event_\report_log\event\report_viewed,event_\report_loglive\event\report_viewed,event_\report_outline\event\activity_report_viewed,event_\tool_recyclebin\event\course_bin_item_created,event_\tool_usertours\event\tour_ended,event_\tool_usertours\event\tour_started,total_events,action_added,action_assigned,action_autosaved,action_created,action_deleted,action_ended,action_graded,action_imported,action_removed,action_reviewed,action_started,action_submitted,action_updated,action_viewed,total_actions,combo_\core\event\badge_listing_viewed_viewed,combo_\core\event\course_backup_created_created,combo_\core\event\course_created_created,combo_\core\event\course_module_completion_updated_updated,combo_\core\event\course_module_created_created,combo_\core\event\course_module_deleted_deleted,combo_\core\event\course_module_updated_updated,combo_\core\event\course_overview_viewed_viewed,combo_\core\event\course_resources_list_viewed_viewed,combo_\core\event\course_section_created_created,combo_\core\event\course_section_deleted_deleted,combo_\core\event\course_section_updated_updated,combo_\core\event\course_viewed_viewed,combo_\core\event\enrol_instance_created_created,combo_\core\event\grade_deleted_deleted,combo_\core\event\grade_item_created_created,combo_\core\event\grade_item_deleted_deleted,combo_\core\event\grade_item_updated_updated,combo_\core\event\question_category_created_created,combo_\core\event\question_category_viewed_viewed,combo_\core\event\question_created_created,combo_\core\event\question_deleted_deleted,combo_\core\event\question_viewed_viewed,combo_\core\event\questions_imported_imported,combo_\core\event\role_assigned_assigned,combo_\core\event\section_viewed_viewed,combo_\core\event\tag_added_added,combo_\core\event\tag_removed_removed,combo_\core\event\user_enrolment_created_created,combo_\core\event\user_graded_graded,combo_\core\event\user_list_viewed_viewed,combo_\core\event\user_profile_viewed_viewed,combo_\forumreport_summary\event\report_viewed_viewed,combo_\gradereport_grader\event\grade_report_viewed_viewed,combo_\gradereport_user\event\grade_report_viewed_viewed,combo_\mod_forum\event\course_module_instance_list_viewed_viewed,combo_\mod_forum\event\course_module_viewed_viewed,combo_\mod_forum\event\subscribers_viewed_viewed,combo_\mod_hvp\event\course_module_instance_list_viewed_viewed,combo_\mod_hvp\event\course_module_viewed_viewed,combo_\mod_lti\event\course_module_viewed_viewed,combo_\mod_qbank\event\course_module_instance_list_viewed_viewed,combo_\mod_quiz\event\attempt_autosaved_autosaved,combo_\mod_quiz\event\attempt_graded_graded,combo_\mod_quiz\event\attempt_preview_started_started,combo_\mod_quiz\event\attempt_reviewed_reviewed,combo_\mod_quiz\event\attempt_started_started,combo_\mod_quiz\event\attempt_submitted_submitted,combo_\mod_quiz\event\attempt_summary_viewed_viewed,combo_\mod_quiz\event\attempt_updated_updated,combo_\mod_quiz\event\attempt_viewed_viewed,combo_\mod_quiz\event\course_module_instance_list_viewed_viewed,combo_\mod_quiz\event\course_module_viewed_viewed,combo_\mod_quiz\event\edit_page_viewed_viewed,combo_\mod_quiz\event\report_viewed_viewed,combo_\mod_quiz\event\section_shuffle_updated_updated,combo_\mod_quiz\event\slot_created_created,combo_\mod_quiz\event\slot_deleted_deleted,combo_\mod_resource\event\course_module_viewed_viewed,combo_\report_log\event\report_viewed_viewed,combo_\report_loglive\event\report_viewed_viewed,combo_\report_outline\event\activity_report_viewed_viewed,combo_\tool_recyclebin\event\course_bin_item_created_created,combo_\tool_usertours\event\tour_ended_ended,combo_\tool_usertours\event\tour_started_started,total_days_active,unique_dates,avg_events_per_day,morning_activity,afternoon_activity,evening_activity,night_activity,weekday_activity,weekend_activity
-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21978021978021978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35483870967741904,0.15999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1.0,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.6739130434782609,1.0,1.0,1.0,0.02564102564102564,1.0,0.3372093023255814,0.0379746835443038,0.02564102564102564,0.2911392405063291,0.33870967741935487,0.4270833333333333,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,1.0,0.35000000000000003,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.3372093023255814,0.37974683544303794,0.02564102564102564,0.9999999999999999,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.6739130434782609,1.0,1.0,1.0,0.02564102564102564,1.0,0.3372093023255814,0.0379746835443038,0.02564102564102564,0.2911392405063291,0.33870967741935487,0.4270833333333333,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,1.0,0.35000000000000003,1.0,1.0,1.0,1.0,0.0,0.0,0.9999999999999996,1.0,0.9999999999999999,0.9999999999999999,1.0,0.0,1.0,1.0,0.8204283360790774
4,0.0,0.0,0.0,0.4615384615384615,0.0,0.0,0.0,0.46153846153846156,1.0,0.0,0.0,0.0,0.8538461538461539,0.0,0.0,0.0,0.0,0.05851063829787234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24060150375939848,0.0,0.0,0.0,0.6818181818181818,0.4117647058823529,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,1.0,0.03125,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9014084507042254,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3550456452010856,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.22502172024326672,0.7275021026072329,0.3550456452010856,0.0,0.0,0.0,0.4615384615384615,0.0,0.0,0.0,0.46153846153846156,1.0,0.0,0.0,0.0,0.8538461538461539,0.0,0.0,0.0,0.0,0.05851063829787234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24060150375939848,0.0,0.0,0.0,0.6818181818181818,0.4117647058823529,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,1.0,0.03125,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9014084507042254,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9677419354838706,0.72,0.3570490020373123,0.18151815181518152,0.0821256038647343,0.0,0.48474038842647643,0.2340365682137834,1.0
5,0.0,0.0,0.0,0.358974358974359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2653846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015037593984962405,0.0,0.0,0.0,0.13636363636363638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45652173913043476,0.0,0.0,0.0,0.0641025641025641,0.0,0.05813953488372093,0.12658227848101267,0.0641025641025641,0.06329113924050633,0.06989247311827958,0.10416666666666666,0.0,0.647887323943662,0.0,0.0,0.0,0.0,0.0,0.325,0.0,0.0,0.0,0.0,1.0,1.0,0.07796693807056501,0.0,0.0,0.0,0.0,0.0,1.0,0.06593406593406595,0.0,0.0,0.05813953488372093,0.13924050632911392,0.0641025641025641,0.023457862728062554,0.23633305298570226,0.07796693807056501,0.0,0.0,0.0,0.358974358974359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2653846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015037593984962405,0.0,0.0,0.0,0.13636363636363638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45652173913043476,0.0,0.0,0.0,0.0641025641025641,0.0,0.05813953488372093,0.12658227848101267,0.0641025641025641,0.06329113924050633,0.06989247311827958,0.10416666666666666,0.0,0.647887323943662,0.0,0.0,0.0,0.0,0.0,0.325,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.10159096511428807,0.0891089108910891,0.16908212560386474,0.0,0.05152596115735236,0.011251758087201125,0.4546952224052718
