id,timemodified,userid,courseid,finalgrade,itemtype
341064,1674122763,9166,3117,8,mod
341062,1673429377,9144,3117,6,mod
341061,1674122787,9119,3117,8,mod
341060,1673429324,9101,3117,7,mod
341059,1673429310,9099,3117,8,mod
341033,1674217946,9273,1703,10,mod
341032,1674128976,9273,1703,10,mod
341030,1674217946,9273,1703,4,category
341029,1673428535,9273,1703,10,mod
341028,1673427876,9436,2307,8,course
341027,1674201998,9331,1703,10,mod
341023,1674201998,9331,1703,3,category
341022,1673425652,9331,1703,10,mod
341021,1673868540,9508,2725,9,course
341020,1673601800,9508,2725,9,mod
341019,1673424584,9107,989,7,course
341018,1673424584,9318,989,8,course
341017,1673424584,9091,989,9,course
341016,1673424584,9319,989,8,course
341014,1674546180,9714,2492,6,course
341011,1674546180,9497,2492,7,course
341008,1674546180,8602,2492,8,course
341005,1674546180,8751,2492,9,course
341001,1674577851,10072,2697,7,course
340999,1673386435,7493,1412,10,course
340998,1673386435,7463,1412,10,course
340997,1673386434,8865,1521,10,course
340996,1673386434,7883,1521,10,course
340995,1674145246,8637,2331,7,course
340994,1673968840,8637,2331,7,mod
340993,1673443247,8053,2722,9,course
340992,1673443183,8053,2722,9,mod
340991,1673381441,9208,2425,9,course
340990,1673381441,9270,2425,10,course
340989,1673381441,9263,2425,10,course
340987,1673381441,9301,2425,9,course
340986,1673381441,8084,2425,9,course
340985,1673381441,9064,2425,9,course
340982,1674599885,9058,2902,9,course
340981,1673780496,9058,2902,10,mod
340962,1674053360,9091,806,-1,mod
340947,1673374829,7894,2548,9,course
340943,1673374829,8089,2548,9,course
340939,1673374829,7004,2548,9,course
340935,1673374829,7759,2548,9,course
340931,1673374829,7160,2548,9,course
340927,1673374828,7926,2548,9,course
340923,1673374828,7782,2548,9,course
340919,1673374828,7542,2548,9,course
340915,1673374828,6971,2548,9,course
340911,1673374828,8137,2548,9,course
340907,1673374828,7511,2548,9,course
340903,1673374828,7088,2548,9,course
340901,1673370350,9397,3024,10,course
340900,1673370350,9150,3024,8,course
340899,1673370350,7347,3024,10,course
340896,1674599885,9238,2902,10,course
340895,1673780497,9238,2902,10,mod
340893,1674546180,9520,2492,9,course
340891,1674145246,7191,2331,10,course
340890,1673968588,7191,2331,10,mod
340889,1673958959,9277,1545,8,course
340876,1674422942,8621,3008,9,mod
340875,1674422758,8621,3008,10,mod
340874,1674423303,8621,3008,10,course
340873,1674423189,8621,3008,9,mod
340872,1673639874,8609,670,8,mod
340871,1674145246,7766,2331,10,course
340870,1673968631,7766,2331,10,mod
340869,1674145246,8558,2331,9,course
340868,1673968667,8558,2331,9,mod
340857,1673354114,8610,2354,9,course
340856,1673354086,9995,2214,9,course
340855,1673354086,9998,2214,7,course
340854,1673354086,9994,2214,9,course
340853,1673354086,9977,2214,8,course
340852,1673354086,9996,2214,9,course
340851,1673354086,10107,2214,10,course
340850,1673354086,10101,2214,10,course
340849,1673354084,9765,2049,10,course
340848,1673354084,9917,2049,6,course
340847,1673354084,9759,2049,8,course
340846,1673354084,9817,2049,-1,course
340845,1673354084,9943,2049,9,course
340844,1673354084,9989,2049,7,course
340843,1673354084,9942,2049,9,course
340842,1673354084,9697,2049,8,course
340841,1673354084,9776,2049,9,course
340840,1673354084,9728,2049,8,course
340839,1673354084,10011,2049,-1,course
340838,1673354084,9778,2049,8,course
340837,1673443247,7531,2722,9,course
340836,1673443143,7531,2722,9,mod
340835,1673443247,9649,2722,9,course
340834,1673443040,9649,2722,9,mod
340833,1673699072,9958,2385,0,mod
340832,1673697437,9958,2385,0,mod
340830,1673698696,9958,2385,0,mod
340829,1673699072,9958,2385,0,course
340828,1673514080,9958,2385,1,mod
340827,1674145086,7347,2002,10,course
340826,1674032337,7347,2002,10,mod
340825,1673443246,7914,2722,9,course
340824,1673442961,7914,2722,9,mod
340823,1673349064,10118,2307,8,course
340822,1673349064,8043,2307,7,course
340821,1673348222,9722,2396,9,course
340820,1673348222,9744,2396,8,course
340819,1673348222,9752,2396,5,course
340818,1673443247,9496,2722,9,course
340817,1673442828,9496,2722,9,mod
340816,1673443247,9509,2722,9,course
340815,1673442759,9509,2722,9,mod
340814,1673443247,9507,2722,9,course
340813,1673442689,9507,2722,9,mod
340812,1673443247,8091,2722,9,course
340811,1673442575,8091,2722,9,mod
340810,1674423056,8770,3008,8,mod
340809,1674423114,8665,3008,8,mod
340808,1673347948,8282,2625,5,course
340807,1673341201,8282,2625,5,mod
340806,1673347948,8356,2625,6,course
340805,1673341200,8356,2625,6,mod
340804,1673347948,8321,2625,6,course
340803,1673341188,8321,2625,6,mod
340802,1673347948,8315,2625,5,course
340801,1673341159,8315,2625,5,mod
340800,1673347948,8355,2625,7,course
340799,1673341131,8355,2625,7,mod
340798,1673347948,8283,2625,9,course
340797,1673347533,8283,2625,9,mod
340796,1673347948,8287,2625,9,course
340795,1673347352,8287,2625,9,mod
340794,1673443247,7793,2722,9,course
340793,1673442482,7793,2722,9,mod
340792,1673347948,8306,2625,9,course
340791,1673347446,8306,2625,9,mod
340790,1673347948,8281,2625,9,course
340789,1673347497,8281,2625,9,mod
340788,1673347948,8323,2625,9,course
340787,1673347403,8323,2625,9,mod
340786,1673443247,9242,2722,9,course
340785,1673442354,9242,2722,9,mod
340784,1673443247,9508,2722,9,course
340783,1673442220,9508,2722,9,mod
340781,1674461988,9319,2762,9,mod
340780,1674461988,9318,2762,9,mod
340779,1674461988,9107,2762,8,mod
340778,1674461988,9091,2762,9,mod
340771,1674115777,9142,2738,6,course
340769,1673305310,9041,2013,8,course
340768,1673305310,9160,2013,6,course
340765,1673305310,8744,2013,8,course
340764,1673305310,9513,2013,5,course
340763,1673305310,9302,2013,10,course
340762,1673305310,9179,2013,6,course
340761,1673305310,9395,2013,8,course
340760,1673305310,9090,2013,7,course
340759,1673305310,9092,2013,8,course
340758,1673305310,9330,2013,7,course
340757,1673305310,9039,2013,8,course
340756,1673305310,9113,2013,8,course
340755,1673305310,9300,2013,7,course
340754,1673786953,8234,2499,9,mod
340753,1674546799,8234,2499,9,course
340752,1673786953,8234,2499,9,mod
340751,1673443247,8090,2722,9,course
340750,1673442021,8090,2722,9,mod
340748,1674546180,8826,2492,8,course
340746,1673443247,7438,2722,9,course
340745,1673441747,7438,2722,9,mod
340744,1673443247,8234,2722,9,course
340743,1673441594,8234,2722,9,mod
340742,1673443247,7484,2722,9,course
340741,1673441469,7484,2722,9,mod
340740,1673354078,10085,2698,10,course
340739,1673354078,10091,2698,10,course
340738,1673354078,7425,2698,7,course
340737,1673354078,7534,2698,10,course
340736,1673354078,10083,2698,7,course
340735,1673354078,10082,2698,10,course
340734,1673354078,10089,2698,10,course
340733,1674065737,8641,986,7,mod
340732,1674065125,8613,986,9,mod
340731,1674064479,8579,986,6,mod
340730,1674061841,8577,986,9,mod
340729,1674060768,8575,986,9,mod
340728,1674059039,8526,986,7,mod
340727,1673298016,7446,2798,9,course
340726,1673298016,9764,2798,9,course
340725,1673298016,10061,2798,9,course
340724,1673298016,9803,2798,-1,course
340723,1673298016,10088,2798,10,course
340722,1673298016,10009,2798,9,course
340721,1673298016,9826,2798,-1,course
340720,1673298016,9717,2798,9,course
340719,1673298016,9748,2798,9,course
340718,1673298016,10086,2798,-1,course
340717,1673298016,9266,2798,10,course
340716,1673298016,9849,2798,9,course
340715,1673298016,10079,2798,9,course
340714,1673298015,9843,2798,10,course
340713,1673298015,10090,2798,9,course
340711,1673699061,9939,2385,0,mod
340709,1673513384,9939,2385,7,mod
340708,1673698957,9939,2385,8,mod
340707,1673699061,9939,2385,6,course
340706,1673698074,9939,2385,7,mod
340705,1674020364,9103,2613,10,mod
340704,1673975237,9103,2613,10,course
340702,1673780496,8766,2902,9,mod
340700,1673640716,9220,670,1,mod
340699,1674556266,9751,2406,10,mod
340667,1674390886,9784,3072,-1,course
340666,1673284106,9784,3072,9,mod
340639,1674390886,9865,3072,-1,course
340638,1673283279,9865,3072,9,mod
340622,1673284994,9984,3072,9,mod
340620,1674390886,9984,3072,-1,course
340619,1673282376,9984,3072,9,mod
340611,1673640716,9260,670,9,mod
340609,1673279027,9956,1952,-1,course
340608,1673279027,9480,1952,-1,course
340607,1673278970,10065,1952,8,mod
340606,1673278970,9948,1952,9,mod
340605,1673278970,9677,1952,9,mod
340600,1674507712,8575,986,9,mod
340599,1674507405,8575,986,9,mod
340598,1674507090,8575,986,8,mod
340597,1674506783,8575,986,7,mod
340595,1674509425,8575,986,9,course
340594,1674506392,8575,986,10,mod
340592,1674546180,8487,2492,8,course
340590,1673271713,8032,2341,6,course
340589,1673271457,8032,2344,6,course
340583,1674223978,9909,1703,10,mod
340580,1674481364,9842,1703,8,mod
340565,1674481627,9918,1703,1,manual
340559,1674481627,9842,1703,1,manual
340551,1674481698,9720,1703,1,manual
340549,1674481627,9681,1703,1,manual
340548,1674481627,9525,1703,1,manual
340546,1674201999,9951,1703,10,mod
340545,1674201999,9927,1703,6,mod
340544,1674201999,9918,1703,7,mod
340543,1674201999,9915,1703,10,mod
340542,1674201999,9911,1703,10,mod
340541,1674201999,9909,1703,3,mod
340539,1674201999,9847,1703,8,mod
340538,1674201999,9842,1703,4,mod
340534,1674201999,9788,1703,10,mod
340533,1674201999,9768,1703,7,mod
340532,1674201999,9739,1703,10,mod
340531,1674201999,9727,1703,10,mod
340530,1674201998,9720,1703,10,mod
340529,1674219056,9698,1703,10,mod
340528,1674201998,9681,1703,10,mod
340527,1674201998,9525,1703,10,mod
340525,1673269996,9260,670,7,mod
340524,1673267861,8762,2988,9,course
340523,1673267861,8846,2988,9,course
340522,1673267861,8850,2988,7,course
340521,1673267848,8034,2187,6,course
340520,1673267848,7400,2187,7,course
340519,1673267848,8157,2187,8,course
340518,1673267848,7577,2187,8,course
340517,1673267848,8189,2187,6,course
340516,1673267846,8328,1924,10,course
340515,1673267844,8694,1742,9,course
340510,1674507650,8526,986,7,mod
340509,1674507371,8526,986,8,mod
340508,1674507062,8526,986,7,mod
340507,1674506743,8526,986,7,mod
340505,1674509425,8526,986,7,course
340504,1674506346,8526,986,8,mod
340503,1673267666,9950,2206,10,course
340502,1673267236,9710,2317,7,course
340501,1673267235,9738,2317,8,course
340500,1673267235,9912,2317,7,course
340499,1673267235,10000,2317,8,course
340498,1673267235,10001,2317,8,course
340497,1673267235,9743,2317,8,course
340495,1673267234,9907,2317,9,course
340494,1673267234,9808,2317,8,course
340493,1673267234,9773,2317,8,course
340488,1674507825,8613,986,6,mod
340487,1674507282,8613,986,6,mod
340486,1674506988,8613,986,0,mod
340485,1674506538,8613,986,7,mod
340483,1674509425,8613,986,7,course
340482,1674507569,8613,986,9,mod
340481,1673286665,8965,670,3,mod
340480,1673285982,8964,670,5,mod
340478,1673287241,9452,670,6,mod
340473,1674507865,8641,986,6,mod
340472,1674507596,8641,986,8,mod
340471,1674507307,8641,986,6,mod
340470,1674507012,8641,986,5,mod
340468,1674509425,8641,986,6,course
340467,1674506577,8641,986,6,mod
340466,1674547266,9196,2636,-1,course
340465,1673265128,8523,2988,7,course
340464,1673264908,8704,1157,9,course
340462,1673262305,7185,2999,9,course
340461,1673262305,8291,2999,10,course
340460,1673262305,7632,2999,10,course
340459,1673262305,8120,2999,8,course
340458,1673262305,8180,2999,8,course
340457,1673262304,7252,2999,10,course
340456,1673262304,7688,2999,10,course
340455,1673262304,7336,2999,7,course
340454,1673262304,7486,2999,10,course
340453,1673262304,7658,2999,9,course
340452,1673262304,7331,2999,10,course
340451,1673262304,8200,2999,8,course
340450,1673262304,7316,2999,10,course
340449,1673262304,7462,2999,7,course
340448,1673262119,7918,679,6,course
340447,1673262119,7417,679,10,course
340446,1673262119,9457,679,9,course
340445,1673262149,8043,679,-1,course
340444,1673260979,9054,2988,9,course
340429,1673259085,8565,1157,9,course
340428,1674135343,9952,2385,9,mod
340427,1673698433,9952,2385,9,mod
340425,1673355296,9952,2385,9,mod
340424,1674463607,9952,2385,9,course
340423,1673698676,9952,2385,8,mod
340422,1674472996,8632,1871,9,course
340411,1674458275,9951,1705,9,mod
340410,1674457202,9927,1705,9,mod
340408,1674458117,9918,1705,9,mod
340407,1674457348,9915,1705,8,mod
340406,1674457074,9911,1705,9,mod
340405,1674458186,9909,1705,9,mod
340402,1674457502,9847,1705,9,mod
340401,1674457430,9842,1705,9,mod
340397,1674458243,9788,1705,9,mod
340395,1674457267,9768,1705,9,mod
340394,1674457470,9739,1705,9,mod
340393,1674423689,9727,1705,8,mod
340392,1674457644,9720,1705,9,mod
340391,1674423750,9698,1705,9,mod
340390,1674457587,9681,1705,9,mod
340381,1674457147,9525,1705,9,mod
340353,1674507744,8577,986,9,mod
340352,1674507245,8577,986,9,mod
340351,1674506850,8577,986,8,mod
340350,1674506446,8577,986,9,mod
340348,1674509425,8577,986,9,course
340347,1674507462,8577,986,8,mod
340346,1673257102,7101,2187,8,course
340345,1673255829,8564,1154,9,course
340340,1674507782,8579,986,8,mod
340339,1674507251,8579,986,0,mod
340338,1674506884,8579,986,8,mod
340337,1674506499,8579,986,8,mod
340335,1674509425,8579,986,6,course
340334,1674507524,8579,986,8,mod
340333,1673255709,9650,1040,9,course
340332,1673255709,9586,1040,9,course
340331,1673255709,9599,1040,8,course
340330,1673255709,9598,1040,7,course
340329,1673255709,9601,1040,7,course
340328,1673255709,10017,1040,9,course
340327,1673255424,9397,3026,10,course
340326,1673255424,9150,3026,9,course
340325,1673255424,7347,3026,10,course
340324,1673254124,8741,1216,10,course
340323,1673254124,8632,1216,10,course
340322,1673254124,10017,1216,9,course
340321,1673254124,10015,1216,9,course
340320,1674198551,8978,2449,9,mod
340317,1674218233,8978,2449,9,course
340316,1673253785,8978,2449,10,mod
340315,1674198413,8957,2449,9,mod
340312,1674218233,8957,2449,9,course
340311,1673253739,8957,2449,10,mod
340310,1674198382,8953,2449,8,mod
340307,1674218233,8953,2449,8,course
340306,1673253656,8953,2449,10,mod
340305,1674198583,8981,2449,9,mod
340302,1674218233,8981,2449,9,course
340301,1673253612,8981,2449,10,mod
340300,1674198471,8967,2449,9,mod
340297,1674218233,8967,2449,9,course
340296,1673253414,8967,2449,10,mod
340295,1674198354,8951,2449,10,mod
340292,1674218233,8951,2449,10,course
340291,1673253392,8951,2449,10,mod
340290,1674556266,9952,2406,1,mod
340289,1674198643,8982,2449,9,mod
340286,1674218233,8982,2449,9,course
340285,1673253233,8982,2449,10,mod
340284,1674198369,8952,2449,9,mod
340281,1674218233,8952,2449,9,course
340280,1673253186,8952,2449,10,mod
340279,1674198492,8969,2449,8,mod
340276,1674218233,8969,2449,8,course
340275,1673253061,8969,2449,10,mod
340274,1674557410,8854,2905,8,mod
340273,1674557016,8854,2905,9,mod
340272,1674556612,8854,2905,7,mod
340270,1674557410,8854,2905,8,course
340269,1674556361,8854,2905,9,mod
340267,1674467927,10051,2281,9,mod
340260,1674468003,10051,2281,8,course
340259,1674468003,9864,2281,9,course
340258,1674468003,9820,2281,9,course
340257,1674468003,9922,2281,9,course
340256,1674468003,9846,2281,9,course
340255,1674468003,10045,2281,9,course
340254,1673280637,9912,2338,10,mod
340253,1673280823,9912,2338,10,mod
340252,1673279923,9912,2338,9,mod
340251,1674244744,9912,2338,8,mod
340250,1674244432,9912,2338,9,mod
340249,1673279004,9912,2338,9,mod
340248,1674246003,9912,2338,9,course
340247,1673278776,9912,2338,9,mod
340246,1673639546,8964,670,1,mod
340245,1673640024,8964,670,9,mod
340244,1674472996,8496,1871,9,course
340242,1674472996,8741,1871,9,course
340239,1674202186,8730,2730,9,course
340237,1673640716,8964,670,1,mod
340236,1673699589,9760,2385,10,mod
340235,1673695997,9760,2385,10,mod
340233,1673511632,9760,2385,10,mod
340232,1674463606,9760,2385,10,course
340231,1673698634,9760,2385,10,mod
340230,1674472996,8524,1871,9,course
340228,1673271457,9802,2344,10,course
340225,1674483910,7873,2442,8,course
340223,1673639874,9152,670,7,mod
340222,1673639874,9169,670,9,mod
340214,1673781287,7795,3106,0,course
340213,1673781287,7795,3106,0,mod
340212,1673780496,8683,2902,10,mod
340209,1674202186,10149,2730,7,course
340202,1674597179,9180,2050,6,course
340200,1673253027,8971,2449,10,mod
340197,1674218233,8971,2449,9,course
340196,1674198509,8971,2449,9,mod
340195,1673940008,8234,2727,8,course
340193,1673640168,8964,670,8,mod
340192,1673270476,8964,670,9,mod
340191,1673270372,8964,670,4,mod
340190,1673270242,8964,670,6,mod
340189,1673269996,8670,670,9,mod
340188,1673780496,9217,2902,10,mod
340186,1674599885,9217,2902,9,course
340184,1674406820,8645,1698,9,mod
340183,1674406676,8645,1698,7,mod
340182,1673640292,9220,670,9,mod
340180,1674250445,9296,3004,10,course
340179,1674250445,9089,3004,10,course
340178,1674250445,9281,3004,9,course
340177,1674250445,9096,3004,9,course
340176,1674250445,9312,3004,9,course
340175,1674250445,9581,3004,9,course
340174,1673270602,8609,670,9,mod
340167,1673114338,9758,2202,9,course
340166,1673114124,10114,2202,10,course
340165,1673114338,10113,2202,9,course
340164,1673114124,10145,2202,10,course
340163,1673114124,10112,2202,9,course
340162,1673114124,9683,2202,10,course
340161,1673114124,9855,2202,10,course
340160,1673114124,10052,2202,9,course
340159,1673114124,9581,2202,9,course
340158,1673269996,9151,670,9,mod
340157,1673639874,9151,670,7,mod
340156,1673271457,9886,2344,8,course
340154,1673271457,9962,2344,7,course
340153,1673271457,9819,2344,6,course
340152,1673271456,9851,2344,8,course
340151,1673271456,10175,2344,9,course
340150,1673271482,9955,2344,-1,course
340149,1673271482,9780,2344,-1,course
340148,1673271454,9726,2344,7,course
340141,1674468003,9914,2281,9,course
340140,1674467888,9914,2281,9,mod
340139,1673271712,9726,2341,9,course
340138,1673271713,9886,2341,9,course
340137,1673271713,9802,2341,9,course
340135,1673271713,9962,2341,9,course
340134,1673271713,9819,2341,8,course
340133,1673271712,9851,2341,9,course
340132,1673271712,10175,2341,9,course
340131,1673271712,9955,2341,-1,course
340130,1673271712,9780,2341,-1,course
340128,1674563598,9699,2969,7,course
340125,1674546180,9504,2492,8,course
340123,1673096926,9833,2733,8,course
340122,1673096926,9793,2733,9,course
340121,1673096926,8137,2733,8,course
340120,1673096926,9712,2733,9,course
340119,1673096926,7511,2733,8,course
340118,1673096926,9860,2733,9,course
340117,1673096926,9800,2733,10,course
340116,1673096926,9772,2733,9,course
340115,1673096926,9925,2733,9,course
340114,1673096926,9767,2733,8,course
340113,1673096926,9920,2733,8,course
340112,1673096926,9946,2733,7,course
340111,1673096926,7047,2733,9,course
340110,1673096926,7314,2733,8,course
340109,1673096926,10008,2733,8,course
340108,1673096926,9959,2733,9,course
340107,1673096926,9910,2733,9,course
340106,1673096926,10102,2733,8,course
340102,1674542660,8685,2046,6,course
340099,1674243823,9827,2338,0,mod
340098,1674243883,9827,2338,0,mod
340097,1674245844,9827,2338,0,mod
340096,1674244432,9827,2338,9,mod
340095,1674244354,9827,2338,9,mod
340094,1674246002,9827,2338,-1,course
340093,1673278992,9827,2338,9,mod
340091,1674546180,8854,2492,8,course
340089,1673626409,9833,933,9,course
340088,1673088355,9793,933,9,course
340086,1673088355,9712,933,9,course
340083,1673626409,9772,933,8,course
340082,1673626409,9925,933,8,course
340081,1673626409,9767,933,8,course
340080,1673626409,9920,933,8,course
340079,1673270398,9946,933,7,course
340078,1673626409,10008,933,9,course
340077,1673626409,9474,933,8,course
340075,1673626409,9910,933,10,course
340074,1673626409,10102,933,8,course
340066,1674563598,9791,2969,10,course
340063,1674550151,8048,2969,8,course
340055,1673626409,7047,933,8,course
340053,1673780497,9499,2902,10,mod
340051,1674240181,8984,2672,9,mod
340050,1674240525,8984,2672,9,course
340049,1674162753,8984,2672,9,mod
340048,1673036332,9414,770,8,course
340047,1674586944,7580,2949,9,mod
340046,1674586944,7580,2949,10,mod
340045,1674586944,7580,2949,10,mod
340044,1674587532,7580,2949,10,course
340043,1674586944,7580,2949,9,mod
340042,1674585855,7580,2951,9,course
340041,1674585855,7580,2951,9,mod
340040,1674588155,7580,2956,9,mod
340039,1674588210,7580,2956,10,course
340038,1674588155,7580,2956,10,mod
340034,1674503349,9091,806,5,course
340033,1673377602,9091,806,-1,mod
340032,1673786953,8091,2499,9,mod
340031,1674546799,8091,2499,9,course
340030,1673786953,8091,2499,9,mod
340024,1674235343,8975,2672,9,mod
340023,1674240525,8975,2672,8,course
340022,1674157633,8975,2672,8,mod
340018,1674503349,9319,806,5,course
340017,1673378190,9319,806,-1,mod
340016,1674234975,8967,2672,10,mod
340015,1674240525,8967,2672,10,course
340014,1674154442,8967,2672,9,mod
340013,1673026391,8523,1668,10,course
340012,1673026391,8850,1668,10,course
340011,1673026391,9054,1668,10,course
340010,1673026391,8846,1668,10,course
340009,1673026390,8762,1668,10,course
340008,1674234181,8952,2672,9,mod
340007,1674240524,8952,2672,9,course
340006,1674068523,8952,2672,9,mod
340003,1674555499,9895,3074,10,course
340002,1674555498,9895,3074,10,mod
340001,1673020941,7918,824,7,course
340000,1673020941,7417,824,10,course
339999,1673020941,9457,824,8,course
339998,1673020941,10104,824,8,course
339997,1673020941,8043,824,7,course
339996,1674557175,8751,2905,8,mod
339995,1674556842,8751,2905,9,mod
339994,1674556593,8751,2905,8,mod
339993,1674556270,8751,2905,8,mod
339989,1674503349,9318,806,8,course
339988,1673377868,9318,806,-1,mod
339983,1674196121,10009,2380,4,course
339982,1673957026,10009,2380,5,mod
339975,1673012199,9436,3017,8,course
339974,1673012124,9436,3017,8,mod
339973,1674234095,8951,2672,10,mod
339972,1674240524,8951,2672,10,course
339971,1674067908,8951,2672,10,mod
339964,1673012198,7611,3017,10,course
339963,1673010715,7611,3017,10,mod
339962,1673780496,9182,2902,10,mod
339954,1673012199,10118,3017,8,course
339953,1673009143,10118,3017,8,mod
339946,1673012199,7297,3017,10,course
339945,1673010715,7297,3017,10,mod
339944,1673008074,9710,979,8,course
339943,1673007806,9073,2707,9,course
339942,1673007806,9338,2707,9,course
339941,1673007383,9955,1138,-1,course
339940,1673007383,9780,1138,-1,course
339933,1673012201,7949,3017,9,course
339932,1673007351,7949,3017,9,mod
339925,1673012199,7842,3017,9,course
339924,1673007351,7842,3017,9,mod
339923,1673007306,9802,1138,10,course
339922,1673007306,9962,1138,7,course
339921,1673007306,9851,1138,9,course
339920,1673007306,9435,1138,8,course
339919,1673007306,9726,1138,6,course
339918,1673007306,9428,1138,8,course
339917,1673962168,8856,3070,10,mod
339914,1673963608,8856,3070,8,course
339913,1673963608,8856,3070,7,mod
339912,1673003823,7426,2282,10,course
339911,1673003823,7680,2282,10,course
339910,1673003823,7339,2282,10,course
339909,1673003823,7238,2282,9,course
339908,1673003823,9111,2282,9,course
339906,1673354114,8574,2354,10,course
339905,1673003242,8610,2355,9,course
339904,1673003242,8574,2355,10,course
339896,1673858612,7160,2333,9,course
339895,1673858459,7160,2333,9,mod
339894,1672999980,9060,1898,-1,course
339893,1672999998,9471,1898,-1,course
339891,1672998437,9227,1694,1,manual
339890,1672998437,8609,1694,0,manual
339889,1672998437,9169,1694,1,manual
339888,1672998437,9043,1694,0,manual
339887,1672998437,9260,1694,0,manual
339886,1672998437,7267,1694,0,manual
339885,1672998437,9152,1694,1,manual
339884,1672998437,9183,1694,1,manual
339883,1672998437,9155,1694,0,manual
339882,1672998437,9131,1694,0,manual
339881,1672998437,8964,1694,0,manual
339880,1672998437,9109,1694,1,manual
339879,1672998437,10015,1694,0,manual
339878,1672998437,9220,1694,0,course
339877,1672998437,9220,1694,0,manual
339876,1674546523,8965,1694,2,course
339875,1672998437,8965,1694,0,manual
339874,1672998437,9146,1694,1,manual
339873,1672998437,9151,1694,0,manual
339871,1673780496,9081,2902,10,mod
339868,1674556778,9990,3074,8,course
339867,1674560074,9990,3074,8,mod
339866,1672988561,8328,1930,8,course
339865,1672988332,9677,1950,8,course
339863,1672988332,10065,1950,6,course
339862,1672988332,9948,1950,8,course
339861,1672988399,9956,1950,-1,course
339860,1672988399,9480,1950,-1,course
339858,1674235504,8981,2672,10,mod
339857,1674240525,8981,2672,9,course
339856,1674161723,8981,2672,9,mod
339851,1674196456,9759,2051,8,course
339849,1674235567,8982,2672,9,mod
339848,1674240525,8982,2672,9,course
339847,1674162224,8982,2672,9,mod
339834,1673559994,9936,2974,9,mod
339828,1674235266,8971,2672,10,mod
339827,1674240524,8971,2672,9,course
339826,1674156845,8971,2672,9,mod
339825,1672948420,10015,1694,0,category
339824,1672997246,9260,1694,3,category
339823,1674027972,9227,1694,4,category
339822,1674034713,9183,1694,4,category
339821,1672997593,9169,1694,6,category
339820,1672948559,9155,1694,2,category
339819,1672995637,9152,1694,5,category
339818,1672994986,9151,1694,6,category
339817,1672948559,9146,1694,4,category
339816,1674027342,9131,1694,2,category
339815,1672997616,9109,1694,4,category
339814,1672948420,8964,1694,0,category
339813,1672997756,8609,1694,7,category
339812,1672948559,7267,1694,1,category
339811,1673011827,9650,2813,7,mod
339810,1673610405,9601,2813,5,mod
339809,1673019686,9599,2813,5,mod
339808,1673016051,9598,2813,2,mod
339807,1673014503,9586,2813,3,mod
339785,1672947006,9208,2427,10,course
339784,1672947006,9270,2427,10,course
339783,1672947006,9263,2427,10,course
339782,1674045283,9048,2427,10,course
339781,1672947005,7760,2427,10,course
339780,1672947005,9301,2427,10,course
339779,1672947005,8084,2427,10,course
339778,1672947005,9064,2427,10,course
339770,1673858612,7759,2333,9,course
339769,1673858480,7759,2333,9,mod
339768,1674234651,8957,2672,9,mod
339767,1674240525,8957,2672,9,course
339766,1674075417,8957,2672,10,mod
339755,1672928031,9793,847,9,mod
339751,1672995903,9793,847,9,course
339750,1672928031,9793,847,9,mod
339749,1672928031,9946,847,9,mod
339745,1672995902,9946,847,9,course
339744,1672928031,9946,847,9,mod
339743,1673850949,7093,2940,8,course
339742,1673587697,7093,2940,8,mod
339741,1672926368,9679,2414,9,course
339739,1672926368,9949,2414,10,course
339738,1672926368,10141,2414,9,course
339737,1672926368,9829,2414,10,course
339736,1674472744,10047,2414,-1,course
339735,1672926368,10135,2414,9,course
339734,1672926368,9777,2414,9,course
339733,1672926368,10129,2414,9,course
339732,1672926368,9703,2414,9,course
339730,1672926368,10055,2414,9,course
339729,1672926368,9870,2414,10,course
339728,1672926368,10038,2414,10,course
339727,1672926368,10132,2414,10,course
339726,1672925451,9002,2414,8,course
339725,1672925325,10147,2414,9,course
339724,1672925215,10124,2414,9,course
339723,1672923787,9939,2632,5,course
339722,1672923707,9939,2632,10,manual
339721,1672923707,9939,2632,10,mod
339720,1672924765,9878,2632,3,mod
339719,1672928162,9760,2632,10,mod
339718,1672931461,6976,2632,10,mod
339716,1674589055,8606,2937,8,mod
339715,1674588711,8606,2937,9,mod
339714,1674589288,8606,2937,8,course
339713,1674588855,8606,2937,8,mod
339712,1672921781,9952,2632,10,mod
339709,1672921205,9831,2632,10,mod
339708,1672920186,2143,2632,10,course
339707,1674197222,10009,2755,8,mod
339704,1674572951,10009,2755,0,mod
339703,1674572951,10009,2755,6,course
339702,1674572951,10009,2755,9,mod
339701,1672920013,9958,2632,1,mod
339700,1672919757,9751,2632,10,mod
339699,1674423214,9828,1990,9,course
339691,1673858612,8089,2333,8,course
339690,1673858395,8089,2333,8,mod
339689,1672918521,9722,2401,9,course
339688,1672918520,9929,2401,8,course
339687,1672918520,9752,2401,6,course
339597,1674588867,9406,2006,7,course
339596,1674588867,9406,2006,7,mod
339595,1674145086,9150,2002,9,course
339594,1674032380,9150,2002,9,mod
339592,1674466732,7179,2819,8,mod
339587,1674467055,7179,2819,7,course
339558,1672906856,8779,2042,-1,course
339557,1672905774,8779,2042,0,mod
339556,1672904267,9435,2349,10,course
339555,1672904267,9428,2349,9,course
339552,1673517634,9270,2925,10,course
339546,1673441619,8091,2724,8,mod
339545,1674145493,8091,2724,8,course
