id,timecreated,eventname,action,target,userid,courseid,other
9242628,2022-09-07 11:02:06,\core\event\course_viewed,viewed,course,9151,670,
9242778,2022-09-07 11:05:24,\mod_page\event\course_module_viewed,viewed,course_module,9151,670,
9243025,2022-09-07 11:13:21,\core\event\course_viewed,viewed,course,9151,670,
9400170,2022-09-20 19:29:37,\core\event\course_viewed,viewed,course,9151,670,
9400171,2022-09-20 19:29:57,\mod_assign\event\course_module_viewed,viewed,course_module,9151,670,
9400172,2022-09-20 19:29:57,\mod_assign\event\submission_status_viewed,viewed,submission_status,9151,670,{'assignid': '****'}
9400174,2022-09-20 19:30:18,\core\event\course_viewed,viewed,course,9151,670,
9400175,2022-09-20 19:30:21,\mod_resource\event\course_module_viewed,viewed,course_module,9151,670,
9400782,2022-09-20 20:34:31,\mod_assign\event\course_module_viewed,viewed,course_module,9151,670,
9400783,2022-09-20 20:34:31,\mod_assign\event\submission_status_viewed,viewed,submission_status,9151,670,{'assignid': '****'}
9400785,2022-09-20 20:34:33,\mod_assign\event\course_module_viewed,viewed,course_module,9151,670,
9400786,2022-09-20 20:34:33,\mod_assign\event\submission_form_viewed,viewed,submission_form,9151,670,{'assignid': '****'}
9400790,2022-09-20 20:34:49,\mod_assign\event\course_module_viewed,viewed,course_module,9151,670,
9400791,2022-09-20 20:34:49,\assignsubmission_file\event\assessable_uploaded,uploaded,assessable,9151,670,"{'content': '', 'pathnamehashes': {'0': 'bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb'}}"
9400792,2022-09-20 20:34:49,\assignsubmission_file\event\submission_created,created,submission,9151,670,"{'submissionid': '*****', 'submissionattempt': '*', 'submissionstatus': '*********', 'filesubmissioncount': 1, 'groupid': 0, 'groupname': None}"
9400793,2022-09-20 20:34:49,\core\event\course_module_completion_updated,updated,course_module_completion,9151,670,"{'relateduserid': 9151, 'overrideby': None, 'completionstate': 1}"
9400794,2022-09-20 20:34:49,\mod_assign\event\assessable_submitted,submitted,assessable,9151,670,{'submission_editable': True}
9400795,2022-09-20 20:34:49,\mod_assign\event\course_module_viewed,viewed,course_module,9151,670,
9400796,2022-09-20 20:34:49,\mod_assign\event\submission_status_viewed,viewed,submission_status,9151,670,{'assignid': '****'}
9400798,2022-09-20 20:35:01,\core\event\course_viewed,viewed,course,9151,670,
9400799,2022-09-20 20:35:05,\mod_assign\event\course_module_viewed,viewed,course_module,9151,670,
9400800,2022-09-20 20:35:05,\mod_assign\event\submission_status_viewed,viewed,submission_status,9151,670,{'assignid': '****'}
9459000,2022-09-26 21:33:58,\core\event\course_viewed,viewed,course,9151,670,
9469713,2022-09-27 15:24:18,\core\event\course_viewed,viewed,course,9151,670,
9469720,2022-09-27 15:24:29,\mod_assign\event\course_module_viewed,viewed,course_module,9151,670,
9469721,2022-09-27 15:24:29,\mod_assign\event\submission_status_viewed,viewed,submission_status,9151,670,{'assignid': '****'}
9469723,2022-09-27 15:24:32,\core\event\course_viewed,viewed,course,9151,670,
9469725,2022-09-27 15:24:39,\mod_resource\event\course_module_viewed,viewed,course_module,9151,670,
9469727,2022-09-27 15:24:48,\core\event\course_viewed,viewed,course,9151,670,
9469730,2022-09-27 15:25:07,\core\event\course_viewed,viewed,course,9151,670,
9469731,2022-09-27 15:25:15,\mod_assign\event\course_module_viewed,viewed,course_module,9151,670,
9469732,2022-09-27 15:25:15,\mod_assign\event\submission_status_viewed,viewed,submission_status,9151,670,{'assignid': '****'}
9469824,2022-09-27 15:35:50,\core\event\course_viewed,viewed,course,9151,670,
9469825,2022-09-27 15:35:55,\mod_resource\event\course_module_viewed,viewed,course_module,9151,670,
9470129,2022-09-27 16:11:41,\core\event\course_viewed,viewed,course,9151,670,
9470131,2022-09-27 16:11:46,\mod_assign\event\course_module_viewed,viewed,course_module,9151,670,
9470132,2022-09-27 16:11:46,\mod_assign\event\submission_status_viewed,viewed,submission_status,9151,670,{'assignid': '****'}
9470133,2022-09-27 16:11:54,\core\event\course_viewed,viewed,course,9151,670,
9470134,2022-09-27 16:11:59,\mod_resource\event\course_module_viewed,viewed,course_module,9151,670,
9470135,2022-09-27 16:12:36,\core\event\course_viewed,viewed,course,9151,670,
9470136,2022-09-27 16:12:39,\mod_resource\event\course_module_viewed,viewed,course_module,9151,670,
9470167,2022-09-27 16:17:41,\mod_resource\event\course_module_viewed,viewed,course_module,9151,670,
9470212,2022-09-27 16:21:52,\core\event\course_viewed,viewed,course,9151,670,
9470216,2022-09-27 16:22:03,\mod_resource\event\course_module_viewed,viewed,course_module,9151,670,
9470218,2022-09-27 16:22:11,\core\event\course_viewed,viewed,course,9151,670,
9470222,2022-09-27 16:22:22,\mod_assign\event\course_module_viewed,viewed,course_module,9151,670,
9470223,2022-09-27 16:22:22,\mod_assign\event\submission_status_viewed,viewed,submission_status,9151,670,{'assignid': '****'}
9470224,2022-09-27 16:22:26,\mod_assign\event\course_module_viewed,viewed,course_module,9151,670,
9470225,2022-09-27 16:22:26,\mod_assign\event\submission_form_viewed,viewed,submission_form,9151,670,{'assignid': '****'}
9470226,2022-09-27 16:22:34,\mod_assign\event\course_module_viewed,viewed,course_module,9151,670,
9470227,2022-09-27 16:22:34,\assignsubmission_onlinetext\event\assessable_uploaded,uploaded,assessable,9151,670,"{'pathnamehashes': {}, 'content': '', 'format': '*'}"
9470228,2022-09-27 16:22:34,\assignsubmission_onlinetext\event\submission_created,created,submission,9151,670,"{'submissionid': '*****', 'submissionattempt': '*', 'submissionstatus': '*********', 'onlinetextwordcount': 0, 'groupid': 0, 'groupname': None}"
9470229,2022-09-27 16:22:34,\assignsubmission_file\event\assessable_uploaded,uploaded,assessable,9151,670,"{'content': '', 'pathnamehashes': {'0': 'bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb'}}"
9470230,2022-09-27 16:22:34,\assignsubmission_file\event\submission_created,created,submission,9151,670,"{'submissionid': '*****', 'submissionattempt': '*', 'submissionstatus': '*********', 'filesubmissioncount': 1, 'groupid': 0, 'groupname': None}"
9470231,2022-09-27 16:22:34,\core\event\course_module_completion_updated,updated,course_module_completion,9151,670,"{'relateduserid': '****', 'overrideby': None, 'completionstate': 1}"
9470232,2022-09-27 16:22:34,\mod_assign\event\assessable_submitted,submitted,assessable,9151,670,{'submission_editable': True}
9470233,2022-09-27 16:22:35,\mod_assign\event\course_module_viewed,viewed,course_module,9151,670,
9470234,2022-09-27 16:22:35,\mod_assign\event\submission_status_viewed,viewed,submission_status,9151,670,{'assignid': '****'}
9470240,2022-09-27 16:22:49,\core\event\course_viewed,viewed,course,9151,670,
9470244,2022-09-27 16:22:54,\mod_assign\event\course_module_viewed,viewed,course_module,9151,670,
9470245,2022-09-27 16:22:55,\mod_assign\event\submission_status_viewed,viewed,submission_status,9151,670,{'assignid': '****'}
9470247,2022-09-27 16:22:58,\mod_assign\event\course_module_viewed,viewed,course_module,9151,670,
9470248,2022-09-27 16:22:58,\mod_assign\event\submission_form_viewed,viewed,submission_form,9151,670,{'assignid': '****'}
9470252,2022-09-27 16:23:07,\mod_assign\event\course_module_viewed,viewed,course_module,9151,670,
9470253,2022-09-27 16:23:07,\assignsubmission_onlinetext\event\assessable_uploaded,uploaded,assessable,9151,670,"{'pathnamehashes': {}, 'content': '', 'format': '*'}"
9470254,2022-09-27 16:23:07,\assignsubmission_onlinetext\event\submission_created,created,submission,9151,670,"{'submissionid': '*****', 'submissionattempt': '*', 'submissionstatus': '*********', 'onlinetextwordcount': 0, 'groupid': 0, 'groupname': None}"
9470255,2022-09-27 16:23:07,\assignsubmission_file\event\assessable_uploaded,uploaded,assessable,9151,670,"{'content': '', 'pathnamehashes': {'0': 'bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb'}}"
9470256,2022-09-27 16:23:07,\assignsubmission_file\event\submission_created,created,submission,9151,670,"{'submissionid': '*****', 'submissionattempt': '*', 'submissionstatus': '*********', 'filesubmissioncount': 1, 'groupid': 0, 'groupname': None}"
9470257,2022-09-27 16:23:07,\core\event\course_module_completion_updated,updated,course_module_completion,9151,670,"{'relateduserid': '****', 'overrideby': None, 'completionstate': 1}"
9470258,2022-09-27 16:23:07,\mod_assign\event\assessable_submitted,submitted,assessable,9151,670,{'submission_editable': True}
9470259,2022-09-27 16:23:07,\mod_assign\event\course_module_viewed,viewed,course_module,9151,670,
9470260,2022-09-27 16:23:07,\mod_assign\event\submission_status_viewed,viewed,submission_status,9151,670,{'assignid': '****'}
9470650,2022-09-27 16:52:22,\core\event\course_viewed,viewed,course,9151,670,
9470651,2022-09-27 16:52:45,\mod_assign\event\course_module_viewed,viewed,course_module,9151,670,
9470652,2022-09-27 16:52:45,\mod_assign\event\submission_status_viewed,viewed,submission_status,9151,670,{'assignid': '****'}
9478756,2022-09-28 08:54:54,\core\event\course_viewed,viewed,course,9151,670,
9478757,2022-09-28 08:54:59,\mod_assign\event\course_module_viewed,viewed,course_module,9151,670,
9478758,2022-09-28 08:55:00,\mod_assign\event\submission_status_viewed,viewed,submission_status,9151,670,{'assignid': '****'}
9481585,2022-09-28 11:24:16,\core\event\course_viewed,viewed,course,9151,670,
9481601,2022-09-28 11:24:28,\mod_assign\event\course_module_viewed,viewed,course_module,9151,670,
9481602,2022-09-28 11:24:29,\mod_assign\event\submission_status_viewed,viewed,submission_status,9151,670,{'assignid': '****'}
9481612,2022-09-28 11:24:40,\mod_assign\event\course_module_viewed,viewed,course_module,9151,670,
9481613,2022-09-28 11:24:40,\mod_assign\event\submission_form_viewed,viewed,submission_form,9151,670,{'assignid': '****'}
9481614,2022-09-28 11:25:53,\mod_assign\event\course_module_viewed,viewed,course_module,9151,670,
9481615,2022-09-28 11:25:53,\assignsubmission_onlinetext\event\assessable_uploaded,uploaded,assessable,9151,670,"{'pathnamehashes': {}, 'content': '', 'format': '*'}"
9481616,2022-09-28 11:25:53,\assignsubmission_onlinetext\event\submission_updated,updated,submission,9151,670,"{'submissionid': '*****', 'submissionattempt': '*', 'submissionstatus': '*********', 'onlinetextwordcount': 0, 'groupid': 0, 'groupname': None}"
9481617,2022-09-28 11:25:53,\assignsubmission_file\event\assessable_uploaded,uploaded,assessable,9151,670,"{'content': '', 'pathnamehashes': {'0': 'bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb'}}"
9481618,2022-09-28 11:25:53,\assignsubmission_file\event\submission_updated,updated,submission,9151,670,"{'submissionid': '*****', 'submissionattempt': '*', 'submissionstatus': '*********', 'filesubmissioncount': 1, 'groupid': 0, 'groupname': None}"
9481619,2022-09-28 11:25:53,\mod_assign\event\assessable_submitted,submitted,assessable,9151,670,{'submission_editable': True}
9481620,2022-09-28 11:25:53,\mod_assign\event\course_module_viewed,viewed,course_module,9151,670,
9481621,2022-09-28 11:25:53,\mod_assign\event\submission_status_viewed,viewed,submission_status,9151,670,{'assignid': '****'}
9481627,2022-09-28 11:26:35,\core\event\course_viewed,viewed,course,9151,670,
9481630,2022-09-28 11:26:40,\mod_assign\event\course_module_viewed,viewed,course_module,9151,670,
9481631,2022-09-28 11:26:40,\mod_assign\event\submission_status_viewed,viewed,submission_status,9151,670,{'assignid': '****'}
9481632,2022-09-28 11:26:43,\mod_assign\event\course_module_viewed,viewed,course_module,9151,670,
9481633,2022-09-28 11:26:44,\mod_assign\event\submission_form_viewed,viewed,submission_form,9151,670,{'assignid': '****'}
9481637,2022-09-28 11:27:13,\mod_assign\event\course_module_viewed,viewed,course_module,9151,670,
9481638,2022-09-28 11:27:13,\assignsubmission_onlinetext\event\assessable_uploaded,uploaded,assessable,9151,670,"{'pathnamehashes': {}, 'content': '', 'format': '*'}"
9481639,2022-09-28 11:27:13,\assignsubmission_onlinetext\event\submission_updated,updated,submission,9151,670,"{'submissionid': '*****', 'submissionattempt': '*', 'submissionstatus': '*********', 'onlinetextwordcount': 0, 'groupid': 0, 'groupname': None}"
9481640,2022-09-28 11:27:13,\assignsubmission_file\event\assessable_uploaded,uploaded,assessable,9151,670,"{'content': '', 'pathnamehashes': {'0': 'bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb'}}"
9481641,2022-09-28 11:27:13,\assignsubmission_file\event\submission_updated,updated,submission,9151,670,"{'submissionid': '*****', 'submissionattempt': '*', 'submissionstatus': '*********', 'filesubmissioncount': 1, 'groupid': 0, 'groupname': None}"
9481642,2022-09-28 11:27:13,\mod_assign\event\assessable_submitted,submitted,assessable,9151,670,{'submission_editable': True}
9481644,2022-09-28 11:27:13,\mod_assign\event\course_module_viewed,viewed,course_module,9151,670,
9481645,2022-09-28 11:27:13,\mod_assign\event\submission_status_viewed,viewed,submission_status,9151,670,{'assignid': '****'}
9482107,2022-09-28 11:49:21,\core\event\course_viewed,viewed,course,9151,670,
9482108,2022-09-28 11:49:29,\mod_assign\event\course_module_viewed,viewed,course_module,9151,670,
9482109,2022-09-28 11:49:29,\mod_assign\event\submission_status_viewed,viewed,submission_status,9151,670,{'assignid': '**'}
9482110,2022-09-28 11:49:38,\core\event\course_viewed,viewed,course,9151,670,
9482111,2022-09-28 11:49:39,\mod_assign\event\course_module_viewed,viewed,course_module,9151,670,
