id,timecreated,eventname,action,target,userid,courseid,other,timestamp
9927998,2022-11-04 09:09:54,\mod_assign\event\course_module_viewed,viewed,course_module,9260,670,,1667552994
9928005,2022-11-04 09:09:54,\mod_assign\event\course_module_viewed,viewed,course_module,9260,670,,1667552994
9928004,2022-11-04 09:09:54,\mod_assign\event\assessable_submitted,submitted,assessable,9260,670,{'submission_editable': True},1667552994
9928003,2022-11-04 09:09:54,\core\event\course_module_completion_updated,updated,course_module_completion,9260,670,"{'relateduserid': 9260, 'overrideby': None, 'completionstate': 1}",1667552994
9928006,2022-11-04 09:09:54,\mod_assign\event\submission_status_viewed,viewed,submission_status,9260,670,{'assignid': '****'},1667552994
9928001,2022-11-04 09:09:54,\assignsubmission_file\event\assessable_uploaded,uploaded,assessable,9260,670,"{'content': '', 'pathnamehashes': {'0': 'bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb'}}",1667552994
9928000,2022-11-04 09:09:54,\assignsubmission_onlinetext\event\submission_created,created,submission,9260,670,"{'submissionid': '*****', 'submissionattempt': '*', 'submissionstatus': '*********', 'onlinetextwordcount': 0, 'groupid': 0, 'groupname': None}",1667552994
9927999,2022-11-04 09:09:54,\assignsubmission_onlinetext\event\assessable_uploaded,uploaded,assessable,9260,670,"{'pathnamehashes': {}, 'content': '', 'format': '*'}",1667552994
9928002,2022-11-04 09:09:54,\assignsubmission_file\event\submission_created,created,submission,9260,670,"{'submissionid': '*****', 'submissionattempt': '*', 'submissionstatus': '*********', 'filesubmissioncount': 1, 'groupid': 0, 'groupname': None}",1667552994
10042737,2022-11-13 08:35:34,\core\event\course_viewed,viewed,course,9260,670,,1668328534
10042740,2022-11-13 08:35:44,\mod_assign\event\course_module_viewed,viewed,course_module,9260,670,,1668328544
10042741,2022-11-13 08:35:44,\mod_assign\event\submission_status_viewed,viewed,submission_status,9260,670,{'assignid': '****'},1668328544
10044569,2022-11-13 12:06:23,\core\event\course_viewed,viewed,course,9260,670,,1668341183
10044571,2022-11-13 12:06:28,\mod_assign\event\course_module_viewed,viewed,course_module,9260,670,,1668341188
10044572,2022-11-13 12:06:28,\mod_assign\event\submission_status_viewed,viewed,submission_status,9260,670,{'assignid': '****'},1668341188
10044575,2022-11-13 12:06:30,\mod_assign\event\submission_status_viewed,viewed,submission_status,9260,670,{'assignid': '****'},1668341190
10044574,2022-11-13 12:06:30,\mod_assign\event\course_module_viewed,viewed,course_module,9260,670,,1668341190
10044577,2022-11-13 12:06:32,\mod_assign\event\submission_status_viewed,viewed,submission_status,9260,670,{'assignid': '****'},1668341192
10044576,2022-11-13 12:06:32,\mod_assign\event\course_module_viewed,viewed,course_module,9260,670,,1668341192
10044578,2022-11-13 12:06:36,\mod_data\event\course_module_viewed,viewed,course_module,9260,670,,1668341196
10044582,2022-11-13 12:06:52,\mod_assign\event\course_module_viewed,viewed,course_module,9260,670,,1668341212
10044583,2022-11-13 12:06:52,\mod_assign\event\submission_status_viewed,viewed,submission_status,9260,670,{'assignid': '****'},1668341212
10044584,2022-11-13 12:06:55,\mod_assign\event\course_module_viewed,viewed,course_module,9260,670,,1668341215
10044585,2022-11-13 12:06:56,\mod_assign\event\submission_status_viewed,viewed,submission_status,9260,670,{'assignid': '****'},1668341216
10044586,2022-11-13 12:06:57,\mod_page\event\course_module_viewed,viewed,course_module,9260,670,,1668341217
10044590,2022-11-13 12:07:49,\mod_assign\event\course_module_viewed,viewed,course_module,9260,670,,1668341269
10044591,2022-11-13 12:07:50,\mod_assign\event\submission_status_viewed,viewed,submission_status,9260,670,{'assignid': '****'},1668341270
10044595,2022-11-13 12:07:52,\mod_assign\event\course_module_viewed,viewed,course_module,9260,670,,1668341272
10044596,2022-11-13 12:07:52,\mod_assign\event\submission_status_viewed,viewed,submission_status,9260,670,{'assignid': '****'},1668341272
10262162,2022-11-25 06:34:39,\core\event\course_viewed,viewed,course,9260,670,,1669358079
10262167,2022-11-25 06:34:45,\mod_assign\event\course_module_viewed,viewed,course_module,9260,670,,1669358085
10262168,2022-11-25 06:34:45,\mod_assign\event\submission_status_viewed,viewed,submission_status,9260,670,{'assignid': '****'},1669358085
10262170,2022-11-25 06:34:47,\mod_assign\event\course_module_viewed,viewed,course_module,9260,670,,1669358087
10262171,2022-11-25 06:34:48,\mod_assign\event\submission_status_viewed,viewed,submission_status,9260,670,{'assignid': '****'},1669358088
10262175,2022-11-25 06:34:51,\mod_assign\event\submission_status_viewed,viewed,submission_status,9260,670,{'assignid': '****'},1669358091
10262174,2022-11-25 06:34:51,\mod_assign\event\course_module_viewed,viewed,course_module,9260,670,,1669358091
10262176,2022-11-25 06:34:55,\mod_assign\event\course_module_viewed,viewed,course_module,9260,670,,1669358095
10262177,2022-11-25 06:34:56,\mod_assign\event\submission_status_viewed,viewed,submission_status,9260,670,{'assignid': '****'},1669358096
10262191,2022-11-25 06:35:07,\mod_assign\event\course_module_viewed,viewed,course_module,9260,670,,1669358107
10262192,2022-11-25 06:35:08,\mod_assign\event\submission_status_viewed,viewed,submission_status,9260,670,{'assignid': '***'},1669358108
10292765,2022-11-28 09:21:31,\core\event\course_viewed,viewed,course,9260,670,,1669627291
10292769,2022-11-28 09:21:40,\mod_assign\event\course_module_viewed,viewed,course_module,9260,670,,1669627300
10292770,2022-11-28 09:21:40,\mod_assign\event\submission_status_viewed,viewed,submission_status,9260,670,{'assignid': '****'},1669627300
10292772,2022-11-28 09:21:43,\core\event\course_viewed,viewed,course,9260,670,,1669627303
10295250,2022-11-28 11:42:14,\core\event\course_viewed,viewed,course,9260,670,,1669635734
10295255,2022-11-28 11:42:44,\mod_assign\event\course_module_viewed,viewed,course_module,9260,670,,1669635764
10295256,2022-11-28 11:42:44,\mod_assign\event\submission_status_viewed,viewed,submission_status,9260,670,{'assignid': '****'},1669635764
10295257,2022-11-28 11:42:47,\mod_assign\event\course_module_viewed,viewed,course_module,9260,670,,1669635767
10295258,2022-11-28 11:42:47,\mod_assign\event\submission_status_viewed,viewed,submission_status,9260,670,{'assignid': '****'},1669635767
10295263,2022-11-28 11:43:10,\mod_assign\event\course_module_viewed,viewed,course_module,9260,670,,1669635790
10295264,2022-11-28 11:43:10,\mod_assign\event\submission_status_viewed,viewed,submission_status,9260,670,{'assignid': '****'},1669635790
10295267,2022-11-28 11:43:26,\mod_assign\event\submission_status_viewed,viewed,submission_status,9260,670,{'assignid': '****'},1669635806
10295266,2022-11-28 11:43:26,\mod_assign\event\course_module_viewed,viewed,course_module,9260,670,,1669635806
10366738,2022-12-02 06:31:38,\core\event\course_viewed,viewed,course,9260,670,,1669962698
10366739,2022-12-02 06:31:43,\mod_assign\event\course_module_viewed,viewed,course_module,9260,670,,1669962703
10366740,2022-12-02 06:31:43,\mod_assign\event\submission_status_viewed,viewed,submission_status,9260,670,{'assignid': '****'},1669962703
10384007,2022-12-04 10:26:18,\core\event\course_viewed,viewed,course,9260,670,,1670149578
10384008,2022-12-04 10:26:22,\mod_assign\event\course_module_viewed,viewed,course_module,9260,670,,1670149582
10384009,2022-12-04 10:26:22,\mod_assign\event\submission_status_viewed,viewed,submission_status,9260,670,{'assignid': '****'},1670149582
10384011,2022-12-04 10:26:25,\mod_assign\event\submission_status_viewed,viewed,submission_status,9260,670,{'assignid': '****'},1670149585
10384010,2022-12-04 10:26:25,\mod_assign\event\course_module_viewed,viewed,course_module,9260,670,,1670149585
10384012,2022-12-04 10:26:30,\mod_assign\event\course_module_viewed,viewed,course_module,9260,670,,1670149590
10384013,2022-12-04 10:26:30,\mod_assign\event\submission_status_viewed,viewed,submission_status,9260,670,{'assignid': '****'},1670149590
10384014,2022-12-04 10:26:47,\mod_assign\event\course_module_viewed,viewed,course_module,9260,670,,1670149607
10384015,2022-12-04 10:26:47,\mod_assign\event\submission_status_viewed,viewed,submission_status,9260,670,{'assignid': '****'},1670149607
10507526,2022-12-14 17:41:00,\core\event\course_viewed,viewed,course,9260,670,,1671039660
10507531,2022-12-14 17:41:06,\mod_assign\event\course_module_viewed,viewed,course_module,9260,670,,1671039666
10507532,2022-12-14 17:41:06,\mod_assign\event\submission_status_viewed,viewed,submission_status,9260,670,{'assignid': '****'},1671039666
10507533,2022-12-14 17:41:09,\mod_assign\event\course_module_viewed,viewed,course_module,9260,670,,1671039669
10507534,2022-12-14 17:41:09,\mod_assign\event\submission_status_viewed,viewed,submission_status,9260,670,{'assignid': '****'},1671039669
10507538,2022-12-14 17:41:11,\mod_assign\event\submission_status_viewed,viewed,submission_status,9260,670,{'assignid': '****'},1671039671
10507537,2022-12-14 17:41:11,\mod_assign\event\course_module_viewed,viewed,course_module,9260,670,,1671039671
10507544,2022-12-14 17:41:13,\mod_assign\event\course_module_viewed,viewed,course_module,9260,670,,1671039673
10507545,2022-12-14 17:41:14,\mod_assign\event\submission_status_viewed,viewed,submission_status,9260,670,{'assignid': '****'},1671039674
10507547,2022-12-14 17:41:15,\mod_assign\event\course_module_viewed,viewed,course_module,9260,670,,1671039675
10507548,2022-12-14 17:41:15,\mod_assign\event\submission_status_viewed,viewed,submission_status,9260,670,{'assignid': '****'},1671039675
