id,timecreated,eventname,action,target,userid,courseid,other,timestamp
10940274,2023-01-17 09:00:59,\mod_quiz\event\attempt_submitted,submitted,attempt,9227,670,"{'submitterid': '****', 'quizid': '****'}",1673946059
10940275,2023-01-17 09:01:00,\mod_quiz\event\course_module_viewed,viewed,course_module,9227,670,,1673946060
10941684,2023-01-17 09:46:59,\core\event\course_viewed,viewed,course,9227,670,,1673948819
10942075,2023-01-17 10:00:46,\core\event\course_viewed,viewed,course,9227,670,,1673949646
10942076,2023-01-17 10:00:49,\mod_quiz\event\course_module_viewed,viewed,course_module,9227,670,,1673949649
10942077,2023-01-17 10:00:51,\mod_quiz\event\attempt_reviewed,reviewed,attempt,9227,670,{'quizid': '****'},1673949651
10943310,2023-01-17 10:54:36,\core\event\course_viewed,viewed,course,9227,670,,1673952876
10943311,2023-01-17 10:54:38,\gradereport_user\event\grade_report_viewed,viewed,grade_report,9227,670,,1673952878
10943312,2023-01-17 10:54:40,\mod_quiz\event\course_module_viewed,viewed,course_module,9227,670,,1673952880
10943313,2023-01-17 10:54:43,\mod_quiz\event\attempt_reviewed,reviewed,attempt,9227,670,{'quizid': '****'},1673952883
10943318,2023-01-17 10:55:19,\core\event\course_viewed,viewed,course,9227,670,,1673952919
10943319,2023-01-17 10:55:24,\mod_quiz\event\course_module_viewed,viewed,course_module,9227,670,,1673952924
10943320,2023-01-17 10:55:26,\mod_quiz\event\attempt_reviewed,reviewed,attempt,9227,670,{'quizid': '****'},1673952926
10947472,2023-01-17 13:19:28,\core\event\course_viewed,viewed,course,9227,670,,1673961568
10947473,2023-01-17 13:19:30,\gradereport_user\event\grade_report_viewed,viewed,grade_report,9227,670,,1673961570
10947474,2023-01-17 13:19:34,\mod_quiz\event\course_module_viewed,viewed,course_module,9227,670,,1673961574
10947475,2023-01-17 13:19:36,\mod_quiz\event\attempt_reviewed,reviewed,attempt,9227,670,{'quizid': '****'},1673961576
