id,timecreated,eventname,action,target,userid,courseid,other,timestamp
10940406,2023-01-17 09:08:18,\mod_quiz\event\attempt_submitted,submitted,attempt,9109,670,"{'submitterid': '****', 'quizid': '****'}",1673946498
10940407,2023-01-17 09:08:18,\mod_quiz\event\course_module_viewed,viewed,course_module,9109,670,,1673946498
10940425,2023-01-17 09:08:51,\core\event\course_viewed,viewed,course,9109,670,,1673946531
10940426,2023-01-17 09:08:56,\gradereport_user\event\grade_report_viewed,viewed,grade_report,9109,670,,1673946536
10942062,2023-01-17 10:00:00,\core\event\course_viewed,viewed,course,9109,670,,1673949600
10942063,2023-01-17 10:00:02,\gradereport_user\event\grade_report_viewed,viewed,grade_report,9109,670,,1673949602
10942064,2023-01-17 10:00:06,\mod_quiz\event\course_module_viewed,viewed,course_module,9109,670,,1673949606
10942065,2023-01-17 10:00:09,\mod_quiz\event\attempt_reviewed,reviewed,attempt,9109,670,{'quizid': '****'},1673949609
10942170,2023-01-17 10:03:38,\core\event\course_viewed,viewed,course,9109,670,,1673949818
10942171,2023-01-17 10:03:40,\mod_quiz\event\course_module_viewed,viewed,course_module,9109,670,,1673949820
10942172,2023-01-17 10:03:43,\mod_quiz\event\attempt_reviewed,reviewed,attempt,9109,670,{'quizid': '****'},1673949823
10942287,2023-01-17 10:11:00,\mod_quiz\event\attempt_reviewed,reviewed,attempt,9109,670,{'quizid': '****'},1673950260
10946145,2023-01-17 12:27:07,\core\event\course_viewed,viewed,course,9109,670,,1673958427
10946146,2023-01-17 12:27:08,\gradereport_user\event\grade_report_viewed,viewed,grade_report,9109,670,,1673958428
10946147,2023-01-17 12:27:14,\mod_quiz\event\course_module_viewed,viewed,course_module,9109,670,,1673958434
10946149,2023-01-17 12:27:15,\core\event\course_viewed,viewed,course,9109,670,,1673958435
10953181,2023-01-17 18:10:32,\core\event\course_viewed,viewed,course,9109,670,,1673979032
10953184,2023-01-17 18:10:36,\core\event\course_viewed,viewed,course,9109,670,,1673979036
10953185,2023-01-17 18:10:39,\gradereport_user\event\grade_report_viewed,viewed,grade_report,9109,670,,1673979039
10953188,2023-01-17 18:10:45,\mod_quiz\event\course_module_viewed,viewed,course_module,9109,670,,1673979045
10953192,2023-01-17 18:10:51,\mod_quiz\event\attempt_reviewed,reviewed,attempt,9109,670,{'quizid': '****'},1673979051
10953195,2023-01-17 18:11:00,\core\event\course_viewed,viewed,course,9109,670,,1673979060
