id,timecreated,eventname,action,target,userid,courseid,other
9217381,2022-09-05 15:39:30,\core\event\course_viewed,viewed,course,9227,670,
9217405,2022-09-05 15:42:57,\mod_assign\event\course_module_viewed,viewed,course_module,9227,670,
9217406,2022-09-05 15:42:57,\mod_assign\event\submission_status_viewed,viewed,submission_status,9227,670,{'assignid': '****'}
9217409,2022-09-05 15:43:04,\core\event\course_viewed,viewed,course,9227,670,
9217410,2022-09-05 15:43:06,\mod_assign\event\course_module_viewed,viewed,course_module,9227,670,
9217411,2022-09-05 15:43:06,\mod_assign\event\submission_status_viewed,viewed,submission_status,9227,670,{'assignid': '****'}
9217412,2022-09-05 15:43:15,\core\event\course_viewed,viewed,course,9227,670,
9242580,2022-09-07 11:01:27,\core\event\course_viewed,viewed,course,9227,670,
9242653,2022-09-07 11:02:35,\mod_folder\event\course_module_viewed,viewed,course_module,9227,670,
9242655,2022-09-07 11:02:38,\core\event\course_viewed,viewed,course,9227,670,
9242658,2022-09-07 11:02:40,\mod_page\event\course_module_viewed,viewed,course_module,9227,670,
9242659,2022-09-07 11:02:43,\core\event\course_viewed,viewed,course,9227,670,
9242934,2022-09-07 11:08:25,\core\event\course_viewed,viewed,course,9227,670,
9253596,2022-09-08 06:58:00,\core\event\course_viewed,viewed,course,9227,670,
9319865,2022-09-14 09:13:13,\core\event\course_viewed,viewed,course,9227,670,
9319869,2022-09-14 09:13:35,\mod_assign\event\course_module_viewed,viewed,course_module,9227,670,
9319870,2022-09-14 09:13:35,\mod_assign\event\submission_status_viewed,viewed,submission_status,9227,670,{'assignid': '****'}
9319871,2022-09-14 09:13:41,\core\event\course_viewed,viewed,course,9227,670,
9320136,2022-09-14 09:36:14,\mod_resource\event\course_module_viewed,viewed,course_module,9227,670,
9320152,2022-09-14 09:36:53,\mod_assign\event\course_module_viewed,viewed,course_module,9227,670,
9320153,2022-09-14 09:36:53,\mod_assign\event\submission_status_viewed,viewed,submission_status,9227,670,{'assignid': '****'}
9320154,2022-09-14 09:37:00,\core\event\course_viewed,viewed,course,9227,670,
9320155,2022-09-14 09:37:06,\mod_assign\event\course_module_viewed,viewed,course_module,9227,670,
9320156,2022-09-14 09:37:06,\mod_assign\event\submission_status_viewed,viewed,submission_status,9227,670,{'assignid': '****'}
9320157,2022-09-14 09:37:08,\core\event\course_viewed,viewed,course,9227,670,
9327368,2022-09-14 19:01:27,\core\event\course_viewed,viewed,course,9227,670,
9381757,2022-09-19 19:29:25,\core\event\course_viewed,viewed,course,9227,670,
9381761,2022-09-19 19:29:40,\mod_assign\event\course_module_viewed,viewed,course_module,9227,670,
9381762,2022-09-19 19:29:40,\mod_assign\event\submission_status_viewed,viewed,submission_status,9227,670,{'assignid': '****'}
9381763,2022-09-19 19:29:49,\core\event\course_viewed,viewed,course,9227,670,
9396998,2022-09-20 15:08:18,\core\event\course_viewed,viewed,course,9227,670,
9397001,2022-09-20 15:08:24,\mod_assign\event\course_module_viewed,viewed,course_module,9227,670,
9397002,2022-09-20 15:08:24,\mod_assign\event\submission_status_viewed,viewed,submission_status,9227,670,{'assignid': '****'}
9397006,2022-09-20 15:08:38,\core\event\course_viewed,viewed,course,9227,670,
9397009,2022-09-20 15:08:44,\mod_assign\event\course_module_viewed,viewed,course_module,9227,670,
9397010,2022-09-20 15:08:45,\mod_assign\event\submission_status_viewed,viewed,submission_status,9227,670,{'assignid': '****'}
9397011,2022-09-20 15:08:48,\core\event\course_viewed,viewed,course,9227,670,
9397012,2022-09-20 15:08:51,\mod_assign\event\course_module_viewed,viewed,course_module,9227,670,
9397013,2022-09-20 15:08:51,\mod_assign\event\submission_status_viewed,viewed,submission_status,9227,670,{'assignid': '****'}
9399296,2022-09-20 18:03:47,\mod_assign\event\course_module_viewed,viewed,course_module,9227,670,
9399297,2022-09-20 18:03:47,\mod_assign\event\submission_status_viewed,viewed,submission_status,9227,670,{'assignid': '****'}
9399298,2022-09-20 18:03:50,\core\event\course_viewed,viewed,course,9227,670,
9399299,2022-09-20 18:03:55,\mod_resource\event\course_module_viewed,viewed,course_module,9227,670,
9399514,2022-09-20 18:27:36,\core\event\course_viewed,viewed,course,9227,670,
9399515,2022-09-20 18:27:39,\mod_assign\event\course_module_viewed,viewed,course_module,9227,670,
9399516,2022-09-20 18:27:39,\mod_assign\event\submission_status_viewed,viewed,submission_status,9227,670,{'assignid': '****'}
9399545,2022-09-20 18:29:23,\core\event\course_viewed,viewed,course,9227,670,
9399546,2022-09-20 18:29:28,\mod_folder\event\course_module_viewed,viewed,course_module,9227,670,
9407735,2022-09-21 11:02:26,\core\event\course_viewed,viewed,course,9227,670,
9407799,2022-09-21 11:04:06,\mod_resource\event\course_module_viewed,viewed,course_module,9227,670,
9408969,2022-09-21 11:49:21,\mod_resource\event\course_module_viewed,viewed,course_module,9227,670,
9451700,2022-09-26 10:46:04,\core\event\course_viewed,viewed,course,9227,670,
9481140,2022-09-28 11:01:52,\core\event\course_viewed,viewed,course,9227,670,
9497000,2022-09-29 16:37:38,\core\event\course_viewed,viewed,course,9227,670,
9497002,2022-09-29 16:37:43,\mod_assign\event\course_module_viewed,viewed,course_module,9227,670,
9497003,2022-09-29 16:37:43,\mod_assign\event\submission_status_viewed,viewed,submission_status,9227,670,{'assignid': '****'}
9497004,2022-09-29 16:37:45,\core\event\course_viewed,viewed,course,9227,670,
9497005,2022-09-29 16:37:46,\mod_assign\event\course_module_viewed,viewed,course_module,9227,670,
9497006,2022-09-29 16:37:47,\mod_assign\event\submission_status_viewed,viewed,submission_status,9227,670,{'assignid': '****'}
9497008,2022-09-29 16:37:50,\core\event\course_viewed,viewed,course,9227,670,
9509547,2022-10-01 13:25:12,\core\event\course_viewed,viewed,course,9227,670,
9509555,2022-10-01 13:29:53,\mod_resource\event\course_module_viewed,viewed,course_module,9227,670,
9509602,2022-10-01 13:43:28,\mod_assign\event\course_module_viewed,viewed,course_module,9227,670,
9509603,2022-10-01 13:43:28,\mod_assign\event\submission_status_viewed,viewed,submission_status,9227,670,{'assignid': '****'}
9509610,2022-10-01 13:47:14,\core\event\course_viewed,viewed,course,9227,670,
9509611,2022-10-01 13:47:18,\mod_page\event\course_module_viewed,viewed,course_module,9227,670,
9509633,2022-10-01 13:53:15,\mod_page\event\course_module_viewed,viewed,course_module,9227,670,
9509634,2022-10-01 13:53:16,\core\event\course_viewed,viewed,course,9227,670,
9509635,2022-10-01 13:53:19,\mod_assign\event\course_module_viewed,viewed,course_module,9227,670,
9509636,2022-10-01 13:53:19,\mod_assign\event\submission_status_viewed,viewed,submission_status,9227,670,{'assignid': '****'}
9525304,2022-10-03 10:01:06,\mod_assign\event\course_module_viewed,viewed,course_module,9227,670,
9525305,2022-10-03 10:01:06,\mod_assign\event\submission_status_viewed,viewed,submission_status,9227,670,{'assignid': '****'}
9556350,2022-10-05 07:52:01,\core\event\course_viewed,viewed,course,9227,670,
9556352,2022-10-05 07:52:52,\mod_assign\event\course_module_viewed,viewed,course_module,9227,670,
9556353,2022-10-05 07:52:52,\mod_assign\event\submission_status_viewed,viewed,submission_status,9227,670,{'assignid': '**'}
9556359,2022-10-05 07:52:59,\core\event\course_viewed,viewed,course,9227,670,
9556365,2022-10-05 07:53:01,\mod_assign\event\course_module_viewed,viewed,course_module,9227,670,
9556366,2022-10-05 07:53:02,\mod_assign\event\submission_status_viewed,viewed,submission_status,9227,670,{'assignid': '**'}
9556374,2022-10-05 07:53:10,\core\event\course_viewed,viewed,course,9227,670,
9556375,2022-10-05 07:53:12,\mod_assign\event\course_module_viewed,viewed,course_module,9227,670,
9556376,2022-10-05 07:53:13,\mod_assign\event\submission_status_viewed,viewed,submission_status,9227,670,{'assignid': '**'}
9556377,2022-10-05 07:53:17,\core\event\course_viewed,viewed,course,9227,670,
9556378,2022-10-05 07:53:19,\mod_assign\event\course_module_viewed,viewed,course_module,9227,670,
9556379,2022-10-05 07:53:19,\mod_assign\event\submission_status_viewed,viewed,submission_status,9227,670,{'assignid': '**'}
9556381,2022-10-05 07:53:23,\core\event\course_viewed,viewed,course,9227,670,
9556383,2022-10-05 07:53:25,\mod_assign\event\course_module_viewed,viewed,course_module,9227,670,
9556384,2022-10-05 07:53:25,\mod_assign\event\submission_status_viewed,viewed,submission_status,9227,670,{'assignid': '**'}
