id,timecreated,eventname,action,target,userid,courseid,other
9242648,2022-09-07 11:02:25,\core\event\course_viewed,viewed,course,9152,670,
9242772,2022-09-07 11:05:23,\mod_page\event\course_module_viewed,viewed,course_module,9152,670,
9255683,2022-09-08 09:10:55,\core\event\course_viewed,viewed,course,9152,670,
9299431,2022-09-12 18:33:34,\core\event\course_viewed,viewed,course,9152,670,
9321648,2022-09-14 11:02:51,\core\event\course_viewed,viewed,course,9152,670,
9321703,2022-09-14 11:04:24,\mod_assign\event\course_module_viewed,viewed,course_module,9152,670,
9321704,2022-09-14 11:04:24,\mod_assign\event\submission_status_viewed,viewed,submission_status,9152,670,{'assignid': '****'}
9321735,2022-09-14 11:04:58,\core\event\course_viewed,viewed,course,9152,670,
9321738,2022-09-14 11:05:00,\mod_assign\event\course_module_viewed,viewed,course_module,9152,670,
9321739,2022-09-14 11:05:00,\mod_assign\event\submission_status_viewed,viewed,submission_status,9152,670,{'assignid': '****'}
9321752,2022-09-14 11:05:19,\core\event\course_viewed,viewed,course,9152,670,
9321902,2022-09-14 11:12:11,\mod_resource\event\course_module_viewed,viewed,course_module,9152,670,
9321905,2022-09-14 11:12:17,\core\event\course_viewed,viewed,course,9152,670,
9321916,2022-09-14 11:13:31,\mod_assign\event\course_module_viewed,viewed,course_module,9152,670,
9321917,2022-09-14 11:13:31,\mod_assign\event\submission_status_viewed,viewed,submission_status,9152,670,{'assignid': '****'}
9321918,2022-09-14 11:13:39,\core\event\course_viewed,viewed,course,9152,670,
9321937,2022-09-14 11:16:32,\mod_resource\event\course_module_viewed,viewed,course_module,9152,670,
9322041,2022-09-14 11:27:52,\mod_assign\event\course_module_viewed,viewed,course_module,9152,670,
9322042,2022-09-14 11:27:52,\mod_assign\event\submission_status_viewed,viewed,submission_status,9152,670,{'assignid': '****'}
9322052,2022-09-14 11:28:32,\core\event\course_viewed,viewed,course,9152,670,
9322083,2022-09-14 11:31:55,\mod_resource\event\course_module_viewed,viewed,course_module,9152,670,
9322998,2022-09-14 12:08:23,\core\event\course_viewed,viewed,course,9152,670,
9322999,2022-09-14 12:08:25,\mod_assign\event\course_module_viewed,viewed,course_module,9152,670,
9323000,2022-09-14 12:08:25,\mod_assign\event\submission_status_viewed,viewed,submission_status,9152,670,{'assignid': '****'}
9323165,2022-09-14 12:17:36,\core\event\course_viewed,viewed,course,9152,670,
9323166,2022-09-14 12:17:44,\core\event\course_viewed,viewed,course,9152,670,
9324904,2022-09-14 14:46:14,\core\event\course_viewed,viewed,course,9152,670,
9324906,2022-09-14 14:46:19,\mod_assign\event\course_module_viewed,viewed,course_module,9152,670,
9324907,2022-09-14 14:46:19,\mod_assign\event\submission_status_viewed,viewed,submission_status,9152,670,{'assignid': '****'}
9353497,2022-09-17 09:55:34,\core\event\course_viewed,viewed,course,9152,670,
9354199,2022-09-17 11:23:53,\core\event\course_viewed,viewed,course,9152,670,
9354200,2022-09-17 11:23:59,\mod_assign\event\course_module_viewed,viewed,course_module,9152,670,
9354201,2022-09-17 11:24:00,\mod_assign\event\submission_status_viewed,viewed,submission_status,9152,670,{'assignid': '****'}
9354220,2022-09-17 11:30:56,\core\event\course_viewed,viewed,course,9152,670,
9354221,2022-09-17 11:31:01,\mod_resource\event\course_module_viewed,viewed,course_module,9152,670,
9354222,2022-09-17 11:31:05,\mod_resource\event\course_module_viewed,viewed,course_module,9152,670,
9354224,2022-09-17 11:31:08,\core\event\course_viewed,viewed,course,9152,670,
9354856,2022-09-17 12:53:26,\mod_resource\event\course_module_viewed,viewed,course_module,9152,670,
9357129,2022-09-17 19:13:36,\core\event\course_viewed,viewed,course,9152,670,
9357173,2022-09-17 19:18:43,\mod_assign\event\course_module_viewed,viewed,course_module,9152,670,
9357174,2022-09-17 19:18:43,\mod_assign\event\submission_status_viewed,viewed,submission_status,9152,670,{'assignid': '****'}
9357175,2022-09-17 19:18:53,\core\event\course_viewed,viewed,course,9152,670,
9357197,2022-09-17 19:19:50,\core\event\course_viewed,viewed,course,9152,670,
9357198,2022-09-17 19:19:52,\mod_assign\event\course_module_viewed,viewed,course_module,9152,670,
9357199,2022-09-17 19:19:53,\mod_assign\event\submission_status_viewed,viewed,submission_status,9152,670,{'assignid': '****'}
9358111,2022-09-17 20:38:30,\core\event\course_viewed,viewed,course,9152,670,
9358112,2022-09-17 20:38:31,\mod_assign\event\course_module_viewed,viewed,course_module,9152,670,
9358113,2022-09-17 20:38:31,\mod_assign\event\submission_status_viewed,viewed,submission_status,9152,670,{'assignid': '****'}
9361864,2022-09-18 09:11:43,\core\event\course_viewed,viewed,course,9152,670,
9361865,2022-09-18 09:11:50,\mod_assign\event\course_module_viewed,viewed,course_module,9152,670,
9361866,2022-09-18 09:11:50,\mod_assign\event\submission_status_viewed,viewed,submission_status,9152,670,{'assignid': '****'}
9361871,2022-09-18 09:15:16,\core\event\course_viewed,viewed,course,9152,670,
9361878,2022-09-18 09:17:26,\mod_resource\event\course_module_viewed,viewed,course_module,9152,670,
9361888,2022-09-18 09:20:26,\core\event\course_viewed,viewed,course,9152,670,
9361890,2022-09-18 09:20:32,\mod_assign\event\course_module_viewed,viewed,course_module,9152,670,
9361891,2022-09-18 09:20:32,\mod_assign\event\submission_status_viewed,viewed,submission_status,9152,670,{'assignid': '****'}
9362048,2022-09-18 09:38:06,\core\event\course_viewed,viewed,course,9152,670,
9362049,2022-09-18 09:38:14,\mod_folder\event\course_module_viewed,viewed,course_module,9152,670,
9362080,2022-09-18 09:42:14,\core\event\course_viewed,viewed,course,9152,670,
9362081,2022-09-18 09:42:16,\mod_assign\event\course_module_viewed,viewed,course_module,9152,670,
9362082,2022-09-18 09:42:16,\mod_assign\event\submission_status_viewed,viewed,submission_status,9152,670,{'assignid': '****'}
9362093,2022-09-18 09:47:21,\mod_assign\event\course_module_viewed,viewed,course_module,9152,670,
9362094,2022-09-18 09:47:21,\mod_assign\event\submission_form_viewed,viewed,submission_form,9152,670,{'assignid': '****'}
9362097,2022-09-18 09:48:02,\mod_assign\event\course_module_viewed,viewed,course_module,9152,670,
9362098,2022-09-18 09:48:02,\assignsubmission_onlinetext\event\assessable_uploaded,uploaded,assessable,9152,670,"{'pathnamehashes': {}, 'content': '', 'format': '*'}"
9362099,2022-09-18 09:48:02,\assignsubmission_onlinetext\event\submission_created,created,submission,9152,670,"{'submissionid': '*****', 'submissionattempt': '*', 'submissionstatus': '*********', 'onlinetextwordcount': 0, 'groupid': 0, 'groupname': None}"
9362100,2022-09-18 09:48:02,\assignsubmission_file\event\assessable_uploaded,uploaded,assessable,9152,670,"{'content': '', 'pathnamehashes': {'0': 'bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb'}}"
9362101,2022-09-18 09:48:02,\assignsubmission_file\event\submission_created,created,submission,9152,670,"{'submissionid': '*****', 'submissionattempt': '*', 'submissionstatus': '*********', 'filesubmissioncount': 1, 'groupid': 0, 'groupname': None}"
9362102,2022-09-18 09:48:02,\core\event\course_module_completion_updated,updated,course_module_completion,9152,670,"{'relateduserid': '****', 'overrideby': None, 'completionstate': 1}"
9362103,2022-09-18 09:48:02,\mod_assign\event\assessable_submitted,submitted,assessable,9152,670,{'submission_editable': True}
9362104,2022-09-18 09:48:02,\mod_assign\event\course_module_viewed,viewed,course_module,9152,670,
9362105,2022-09-18 09:48:02,\mod_assign\event\submission_status_viewed,viewed,submission_status,9152,670,{'assignid': '****'}
9362106,2022-09-18 09:48:09,\core\event\course_viewed,viewed,course,9152,670,
9362107,2022-09-18 09:48:12,\mod_assign\event\course_module_viewed,viewed,course_module,9152,670,
9362108,2022-09-18 09:48:12,\mod_assign\event\submission_status_viewed,viewed,submission_status,9152,670,{'assignid': '****'}
9362109,2022-09-18 09:48:14,\mod_assign\event\course_module_viewed,viewed,course_module,9152,670,
9362110,2022-09-18 09:48:14,\mod_assign\event\submission_form_viewed,viewed,submission_form,9152,670,{'assignid': '****'}
9362113,2022-09-18 09:48:21,\mod_assign\event\course_module_viewed,viewed,course_module,9152,670,
9362114,2022-09-18 09:48:22,\assignsubmission_file\event\assessable_uploaded,uploaded,assessable,9152,670,"{'content': '', 'pathnamehashes': {'0': 'bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb'}}"
9362115,2022-09-18 09:48:22,\assignsubmission_file\event\submission_created,created,submission,9152,670,"{'submissionid': '*****', 'submissionattempt': '*', 'submissionstatus': '*********', 'filesubmissioncount': 1, 'groupid': 0, 'groupname': None}"
9362116,2022-09-18 09:48:22,\core\event\course_module_completion_updated,updated,course_module_completion,9152,670,"{'relateduserid': '****', 'overrideby': None, 'completionstate': 1}"
9362117,2022-09-18 09:48:22,\mod_assign\event\assessable_submitted,submitted,assessable,9152,670,{'submission_editable': True}
9362118,2022-09-18 09:48:22,\mod_assign\event\course_module_viewed,viewed,course_module,9152,670,
9362119,2022-09-18 09:48:22,\mod_assign\event\submission_status_viewed,viewed,submission_status,9152,670,{'assignid': '****'}
9407968,2022-09-21 11:07:00,\core\event\course_viewed,viewed,course,9152,670,
9408087,2022-09-21 11:09:55,\mod_resource\event\course_module_viewed,viewed,course_module,9152,670,
9408090,2022-09-21 11:09:57,\core\event\course_viewed,viewed,course,9152,670,
9408296,2022-09-21 11:17:18,\mod_resource\event\course_module_viewed,viewed,course_module,9152,670,
9408948,2022-09-21 11:46:12,\mod_resource\event\course_module_viewed,viewed,course_module,9152,670,
9440986,2022-09-24 19:46:07,\core\event\course_viewed,viewed,course,9152,670,
9481028,2022-09-28 11:00:03,\core\event\course_viewed,viewed,course,9152,670,
9481228,2022-09-28 11:04:06,\mod_assign\event\course_module_viewed,viewed,course_module,9152,670,
9481229,2022-09-28 11:04:06,\mod_assign\event\submission_status_viewed,viewed,submission_status,9152,670,{'assignid': '**'}
9481250,2022-09-28 11:04:13,\core\event\course_viewed,viewed,course,9152,670,
9481252,2022-09-28 11:04:14,\mod_assign\event\course_module_viewed,viewed,course_module,9152,670,
9481253,2022-09-28 11:04:14,\mod_assign\event\submission_status_viewed,viewed,submission_status,9152,670,{'assignid': '**'}
9481268,2022-09-28 11:04:24,\core\event\course_viewed,viewed,course,9152,670,
9481271,2022-09-28 11:04:30,\mod_assign\event\course_module_viewed,viewed,course_module,9152,670,
9481272,2022-09-28 11:04:30,\mod_assign\event\submission_status_viewed,viewed,submission_status,9152,670,{'assignid': '**'}
9481274,2022-09-28 11:04:32,\core\event\course_viewed,viewed,course,9152,670,
9481276,2022-09-28 11:04:33,\mod_assign\event\course_module_viewed,viewed,course_module,9152,670,
9481277,2022-09-28 11:04:34,\mod_assign\event\submission_status_viewed,viewed,submission_status,9152,670,{'assignid': '**'}
9481280,2022-09-28 11:04:36,\core\event\course_viewed,viewed,course,9152,670,
9481287,2022-09-28 11:04:59,\mod_resource\event\course_module_viewed,viewed,course_module,9152,670,
9481291,2022-09-28 11:05:07,\core\event\course_viewed,viewed,course,9152,670,
9481356,2022-09-28 11:11:14,\mod_resource\event\course_module_viewed,viewed,course_module,9152,670,
9481391,2022-09-28 11:13:10,\mod_assign\event\course_module_viewed,viewed,course_module,9152,670,
9481392,2022-09-28 11:13:11,\mod_assign\event\submission_status_viewed,viewed,submission_status,9152,670,{'assignid': '**'}
9481395,2022-09-28 11:13:14,\core\event\course_viewed,viewed,course,9152,670,
9481396,2022-09-28 11:13:16,\mod_assign\event\course_module_viewed,viewed,course_module,9152,670,
9481397,2022-09-28 11:13:16,\mod_assign\event\submission_status_viewed,viewed,submission_status,9152,670,{'assignid': '**'}
9481398,2022-09-28 11:13:19,\core\event\course_viewed,viewed,course,9152,670,
9485140,2022-09-28 16:51:38,\core\event\course_viewed,viewed,course,9152,670,
9485141,2022-09-28 16:51:41,\mod_resource\event\course_module_viewed,viewed,course_module,9152,670,
9485144,2022-09-28 16:51:49,\mod_resource\event\course_module_viewed,viewed,course_module,9152,670,
9486265,2022-09-28 19:19:02,\mod_assign\event\course_module_viewed,viewed,course_module,9152,670,
9486266,2022-09-28 19:19:02,\mod_assign\event\submission_status_viewed,viewed,submission_status,9152,670,{'assignid': '**'}
9486270,2022-09-28 19:19:17,\core\event\course_viewed,viewed,course,9152,670,
9486300,2022-09-28 19:21:57,\core\event\course_viewed,viewed,course,9152,670,
9486301,2022-09-28 19:22:02,\mod_assign\event\course_module_viewed,viewed,course_module,9152,670,
9486302,2022-09-28 19:22:03,\mod_assign\event\submission_status_viewed,viewed,submission_status,9152,670,{'assignid': '****'}
9486303,2022-09-28 19:22:08,\mod_assign\event\course_module_viewed,viewed,course_module,9152,670,
9486304,2022-09-28 19:22:09,\mod_assign\event\submission_form_viewed,viewed,submission_form,9152,670,{'assignid': '****'}
9486305,2022-09-28 19:22:27,\mod_assign\event\course_module_viewed,viewed,course_module,9152,670,
9486306,2022-09-28 19:22:27,\assignsubmission_onlinetext\event\assessable_uploaded,uploaded,assessable,9152,670,"{'pathnamehashes': {}, 'content': '', 'format': '*'}"
9486307,2022-09-28 19:22:27,\assignsubmission_onlinetext\event\submission_created,created,submission,9152,670,"{'submissionid': '*****', 'submissionattempt': '*', 'submissionstatus': '*********', 'onlinetextwordcount': 0, 'groupid': 0, 'groupname': None}"
9486308,2022-09-28 19:22:27,\assignsubmission_file\event\assessable_uploaded,uploaded,assessable,9152,670,"{'content': '', 'pathnamehashes': {'0': 'bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb'}}"
9486309,2022-09-28 19:22:27,\assignsubmission_file\event\submission_created,created,submission,9152,670,"{'submissionid': '*****', 'submissionattempt': '*', 'submissionstatus': '*********', 'filesubmissioncount': 1, 'groupid': 0, 'groupname': None}"
9486310,2022-09-28 19:22:27,\core\event\course_module_completion_updated,updated,course_module_completion,9152,670,"{'relateduserid': '****', 'overrideby': None, 'completionstate': 1}"
